case_id,group,repo_name,pr_number,language,task_type,reference_id,alert_id,rule_id,rule_name,quality_category,semantic_recovered,analysis_tier,rq1_mechanism_category,rq1_mechanism_label,mechanism_subcategory,root_cause_cluster_id,mapping_source,mapping_status,mapping_confidence,mapping_rationale
case-d4ea05c67dc5b4b78eca,human,OneKeyHQ/app-monorepo,7207,TypeScript,feat,sf-c5f8853c06f19dd145b6,qalert-04ca022b87866c1b229605a2,js/unused-local-variable,"Unused variable, import, function or class",maintainability,0,extended_additional_73,incomplete_change_coordination,Incomplete change coordination,,,explicit_author_confirmed_codebook_transfer,author_confirmed_transferred_codebook,high,"The PR introduced or retained an import, binding, or computed value without an active consumer. Under the frozen codebook boundary, a merely unused element is incomplete change coordination unless duplication is the central mechanism."
case-d4ea05c67dc5b4b78eca,human,OneKeyHQ/app-monorepo,7207,TypeScript,feat,sf-c7f930df45b3acf13293,qalert-fc8a6d48542ccb5ea256a51b,js/unused-local-variable,"Unused variable, import, function or class",maintainability,0,extended_additional_73,incomplete_change_coordination,Incomplete change coordination,,,explicit_author_confirmed_codebook_transfer,author_confirmed_transferred_codebook,high,"The PR introduced or retained an import, binding, or computed value without an active consumer. Under the frozen codebook boundary, a merely unused element is incomplete change coordination unless duplication is the central mechanism."
case-d4ea05c67dc5b4b78eca,human,OneKeyHQ/app-monorepo,7207,TypeScript,feat,sf-d085044c71d30642b204,qalert-c7b65c2c65a53dd3764255af,js/unused-local-variable,"Unused variable, import, function or class",maintainability,0,extended_additional_73,incomplete_change_coordination,Incomplete change coordination,,,explicit_author_confirmed_codebook_transfer,author_confirmed_transferred_codebook,high,"The PR introduced or retained an import, binding, or computed value without an active consumer. Under the frozen codebook boundary, a merely unused element is incomplete change coordination unless duplication is the central mechanism."
case-d4ea05c67dc5b4b78eca,human,OneKeyHQ/app-monorepo,7207,TypeScript,feat,sf-de1345accabe5d89dc7c,qalert-ec326a465cff01fef133d251,js/unused-local-variable,"Unused variable, import, function or class",maintainability,0,extended_additional_73,incomplete_change_coordination,Incomplete change coordination,,,explicit_author_confirmed_codebook_transfer,author_confirmed_transferred_codebook,high,"The PR introduced or retained an import, binding, or computed value without an active consumer. Under the frozen codebook boundary, a merely unused element is incomplete change coordination unless duplication is the central mechanism."
case-d4ea05c67dc5b4b78eca,human,OneKeyHQ/app-monorepo,7207,TypeScript,feat,sf-e20a6ffdd92c301cb30e,qalert-3e7c33077c4362a056f86ef7,js/unused-local-variable,"Unused variable, import, function or class",maintainability,0,extended_additional_73,incomplete_change_coordination,Incomplete change coordination,,,explicit_author_confirmed_codebook_transfer,author_confirmed_transferred_codebook,high,"The PR introduced or retained an import, binding, or computed value without an active consumer. Under the frozen codebook boundary, a merely unused element is incomplete change coordination unless duplication is the central mechanism."
case-d6dde2f26a32c9bff76d,human,TobikoData/sqlmesh,4427,Python,feat,sf-302a82d78751374ca0f7,qalert-dd2d02396fda50e560f3da43,py/unsafe-cyclic-import,Module-level cyclic import,correctness_reliability,0,strict_primary_114,dependency_error_or_resource_mismanagement,"Dependency, error, or resource mismanagement",dependency_cycle_or_duplicate_path,,explicit_frozen_codebook_transfer,author_confirmed_transferred_codebook,high,The introduced or redirected import edges create a cycle or an unsafe module-initialization order.
case-da8176df9d4c3da588f6,human,allenai/open-instruct,670,Python,feat,sf-37221de8416afb500343,qalert-09aea22ec3ffcadbe91e2842,py/call/wrong-named-argument,Wrong name for an argument in a call,correctness_reliability,0,strict_primary_114,interface_or_contract_mismatch,Interface or contract mismatch,caller_callee_signature_mismatch,,explicit_frozen_codebook_transfer,author_confirmed_transferred_codebook,high,The changed call supplies an unsupported named argument or a trailing argument beyond the callee signature.
case-da8176df9d4c3da588f6,human,allenai/open-instruct,670,Python,feat,sf-82afd1b63992913052c2,qalert-82224364afe36e84e74906f8,py/unused-import,Unused import,maintainability,0,extended_additional_73,incomplete_change_coordination,Incomplete change coordination,,,explicit_author_confirmed_codebook_transfer,author_confirmed_transferred_codebook,high,"The PR introduced or retained an import, binding, or computed value without an active consumer. Under the frozen codebook boundary, a merely unused element is incomplete change coordination unless duplication is the central mechanism."
case-da8176df9d4c3da588f6,human,allenai/open-instruct,670,Python,feat,sf-8b1567ff123c2a628957,qalert-09227cb0efa658a683c7b658,py/unused-local-variable,Unused local variable,maintainability,0,extended_additional_73,incomplete_change_coordination,Incomplete change coordination,,,explicit_author_confirmed_codebook_transfer,author_confirmed_transferred_codebook,high,"The PR introduced or retained an import, binding, or computed value without an active consumer. Under the frozen codebook boundary, a merely unused element is incomplete change coordination unless duplication is the central mechanism."
case-da8176df9d4c3da588f6,human,allenai/open-instruct,670,Python,feat,sf-b267f2b87dc347207738,qalert-b752f949d51d4166688b6086,py/multiple-definition,Variable defined multiple times,maintainability,0,extended_additional_73,redundant_or_locally_inconsistent_construction,Redundant or locally inconsistent construction,,,explicit_author_confirmed_codebook_transfer,author_confirmed_transferred_codebook,high,"The assignment writes a value that is overwritten before any read, or writes terminal state after its final read. The central anomaly is therefore an effect-free or redundant operation rather than an unintegrated definition."
case-da8176df9d4c3da588f6,human,allenai/open-instruct,670,Python,feat,sf-c6d6f4c44edee3477cb7,qalert-fed52fab14cc5d04f4ca6645,py/unused-import,Unused import,maintainability,0,extended_additional_73,incomplete_change_coordination,Incomplete change coordination,,,explicit_author_confirmed_codebook_transfer,author_confirmed_transferred_codebook,high,"The PR introduced or retained an import, binding, or computed value without an active consumer. Under the frozen codebook boundary, a merely unused element is incomplete change coordination unless duplication is the central mechanism."
case-da8176df9d4c3da588f6,human,allenai/open-instruct,670,Python,feat,sf-cc7f93c388c787304d3b,qalert-38d51b1f746adc98b85617c1,py/unused-import,Unused import,maintainability,0,extended_additional_73,incomplete_change_coordination,Incomplete change coordination,,,explicit_author_confirmed_codebook_transfer,author_confirmed_transferred_codebook,high,"The PR introduced or retained an import, binding, or computed value without an active consumer. Under the frozen codebook boundary, a merely unused element is incomplete change coordination unless duplication is the central mechanism."
case-da8176df9d4c3da588f6,human,allenai/open-instruct,670,Python,feat,sf-d227cab195b8becc7e25,qalert-accfd20b54301a71ffe5c444,py/unused-import,Unused import,maintainability,0,extended_additional_73,incomplete_change_coordination,Incomplete change coordination,,,explicit_author_confirmed_codebook_transfer,author_confirmed_transferred_codebook,high,"The PR introduced or retained an import, binding, or computed value without an active consumer. Under the frozen codebook boundary, a merely unused element is incomplete change coordination unless duplication is the central mechanism."
case-da8176df9d4c3da588f6,human,allenai/open-instruct,670,Python,feat,sf-e0dcffa863696f35ed1d,qalert-2529e37cd13645fc37287403,py/unused-global-variable,Unused global variable,maintainability,0,extended_additional_73,incomplete_change_coordination,Incomplete change coordination,,,explicit_author_confirmed_codebook_transfer,author_confirmed_transferred_codebook,high,"The PR introduced or retained an import, binding, or computed value without an active consumer. Under the frozen codebook boundary, a merely unused element is incomplete change coordination unless duplication is the central mechanism."
case-da8176df9d4c3da588f6,human,allenai/open-instruct,670,Python,feat,sf-e20047eeb42efe170acd,qalert-7b362aa3fd9770bda57e9fcb,py/unused-global-variable,Unused global variable,maintainability,0,extended_additional_73,incomplete_change_coordination,Incomplete change coordination,,,explicit_author_confirmed_codebook_transfer,author_confirmed_transferred_codebook,high,"The PR introduced or retained an import, binding, or computed value without an active consumer. Under the frozen codebook boundary, a merely unused element is incomplete change coordination unless duplication is the central mechanism."
case-da8176df9d4c3da588f6,human,allenai/open-instruct,670,Python,feat,sf-ece798738e0079c3b99e,qalert-af347fd31aa930e3caf48dc0,py/unused-import,Unused import,maintainability,0,extended_additional_73,incomplete_change_coordination,Incomplete change coordination,,,explicit_author_confirmed_codebook_transfer,author_confirmed_transferred_codebook,high,"The PR introduced or retained an import, binding, or computed value without an active consumer. Under the frozen codebook boundary, a merely unused element is incomplete change coordination unless duplication is the central mechanism."
case-e2873dbaad5aa9b00625,human,chhoumann/quickadd,823,TypeScript,fix,sf-54f22f2fc11b63c7e026,qalert-bca2d315cf4192c566ccb4b3,js/trivial-conditional,Useless conditional,correctness_reliability,0,strict_primary_114,control_state_or_dataflow_miscomposition,"Control-, state-, or data-flow miscomposition",invalid_or_trivial_control_path,,explicit_frozen_codebook_transfer,author_confirmed_transferred_codebook,high,"The introduced return or branch structure creates an implicit return, unreachable statement, or trivial condition."
case-e644dabe399c62ffb568,human,voideditor/void,389,TypeScript,fix,sf-55684ed0f67e014c4cbc,qalert-24a7648a3e20cbd566aa3a55,js/unused-local-variable,"Unused variable, import, function or class",maintainability,1,extended_additional_73,incomplete_change_coordination,Incomplete change coordination,,,explicit_author_confirmed_codebook_transfer,author_confirmed_transferred_codebook,high,"The PR introduced or retained an import, binding, or computed value without an active consumer. Under the frozen codebook boundary, a merely unused element is incomplete change coordination unless duplication is the central mechanism."
case-eb681d918af8f53202fa,human,OpenHFT/Chronicle-Wire,1092,Java,refactor,sf-7ec98a5523dbe86007a6,qalert-1b6f0f5976306506f6e83530,java/unknown-javadoc-parameter,Spurious Javadoc @param tags,maintainability,0,strict_primary_114,interface_or_contract_mismatch,Interface or contract mismatch,export_documentation_or_metadata_mismatch,,explicit_frozen_codebook_transfer,author_confirmed_transferred_codebook,high,The Javadoc parameter tag names an entity that is not present in the method declaration.
case-f8ec934ad36d9c3fff54,human,OneKeyHQ/app-monorepo,7601,TypeScript,fix,sf-9d33d57f21df4561ef54,qalert-87f0692c241b660ec0ebf270,js/trivial-conditional,Useless conditional,correctness_reliability,1,strict_primary_114,control_state_or_dataflow_miscomposition,"Control-, state-, or data-flow miscomposition",invalid_or_trivial_control_path,,explicit_frozen_codebook_transfer,author_confirmed_transferred_codebook,high,"The introduced return or branch structure creates an implicit return, unreachable statement, or trivial condition."
case-fd1bb152abf59358660e,human,mlflow/mlflow,14265,Python,feat,sf-199f9345fa0760904951,qalert-e1c04bce2bbfe298894406be,py/multiple-definition,Variable defined multiple times,maintainability,0,extended_additional_73,redundant_or_locally_inconsistent_construction,Redundant or locally inconsistent construction,,,explicit_author_confirmed_codebook_transfer,author_confirmed_transferred_codebook,high,"The assignment writes a value that is overwritten before any read, or writes terminal state after its final read. The central anomaly is therefore an effect-free or redundant operation rather than an unintegrated definition."
case-fec39babcb4d42292e9b,human,microsoft/azuredatastudio,26290,TypeScript,feat,sf-d26e82d302741759ed03,qalert-62b6723742435f30564b969d,js/automatic-semicolon-insertion,Semicolon insertion,maintainability,0,strict_primary_114,redundant_or_locally_inconsistent_construction,Redundant or locally inconsistent construction,local_syntax_style_or_annotation_inconsistency,,explicit_frozen_codebook_transfer,author_confirmed_transferred_codebook,high,The added statement relies on automatic semicolon insertion despite the explicit-semicolon convention in its local context.
case-ff1dc77e4f7787b90c70,human,spcl/dace,1975,Python,fix,sf-5a6799be58721c940899,qalert-1c831581f36dcc991697ba18,py/unused-import,Unused import,maintainability,0,extended_additional_73,incomplete_change_coordination,Incomplete change coordination,,,explicit_author_confirmed_codebook_transfer,author_confirmed_transferred_codebook,high,"The PR introduced or retained an import, binding, or computed value without an active consumer. Under the frozen codebook boundary, a merely unused element is incomplete change coordination unless duplication is the central mechanism."
case-ff1dc77e4f7787b90c70,human,spcl/dace,1975,Python,fix,sf-b3a98a201f434eb4384e,qalert-a4fc5a5d3b0d9d6087fc83f2,py/unused-import,Unused import,maintainability,0,extended_additional_73,incomplete_change_coordination,Incomplete change coordination,,,explicit_author_confirmed_codebook_transfer,author_confirmed_transferred_codebook,high,"The PR introduced or retained an import, binding, or computed value without an active consumer. Under the frozen codebook boundary, a merely unused element is incomplete change coordination unless duplication is the central mechanism."
