case_id,model_finding_id,file,line,summary,failure_scenario,match_status,candidate_reference_n,silver_finding_id,matched_reference_family,matched_rule_id
case-d4ea05c67dc5b4b78eca,mf-5a0621b5eb6185d5e40e,packages/kit-bg/src/services/ServiceAddressBook.ts,319,`fn` callback silently dropped when `syncItems` is empty — cloud-synced address book data from server is never saved locally when `skipSaveLocalSyncItem: true`,"CloudSyncFlowManagerAddressBook calls `withAddressBookCloudSync({ fn, skipSaveLocalSyncItem: true })`. With `skipSaveLocalSyncItem: true`, `syncItems` stays `[]` (empty). The `if (syncItems?.length)` guard at line 319 is false, so `addAndUpdateSyncItems` is never called and `fn` — which calls `setItems()` to persist the address book data locally — never executes. Address book items received from cloud sync are silently dropped.",unmatched_to_codeql,0,,,
case-d4ea05c67dc5b4b78eca,mf-3ae49cb8efc52ff2fa40,packages/kit-bg/src/services/ServiceCustomRpc.ts,118,"`fn` callback silently dropped when `syncItems` is empty in `withCustomRpcCloudSync` — same root cause as ServiceAddressBook, breaking cloud sync for custom RPC configurations","CloudSyncFlowManagerCustomRpc calls `withCustomRpcCloudSync({ fn, skipSaveLocalSyncItem: true })`. `syncItems` remains empty, the `if (syncItems?.length)` guard fails, `fn` never runs, and the RPC data from the server is never committed to local storage.",unmatched_to_codeql,0,,,
case-d4ea05c67dc5b4b78eca,mf-df1bd17a139628e13a6e,packages/kit-bg/src/services/ServiceCustomRpc.ts,146,Same `fn`-dropping bug in `withCustomNetworkCloudSync` — custom network cloud sync also broken,"When `skipSaveLocalSyncItem: true`, `syncItems` stays empty, `fn` never called, custom network data from cloud sync never saved locally.",unmatched_to_codeql,0,,,
case-d4ea05c67dc5b4b78eca,mf-d5cd566519330d3398be,packages/kit-bg/src/services/ServiceCustomToken.ts,78,Same `fn`-dropping bug in `withCustomTokenCloudSync` — custom token cloud sync broken,"When `skipSaveLocalSyncItem: true`, `syncItems` stays empty, `fn` never called, custom token data from cloud sync never saved locally.",unmatched_to_codeql,0,,,
case-d4ea05c67dc5b4b78eca,mf-ab3d9870cb255a34708d,packages/kit-bg/src/dbs/local/LocalDbBase.ts,4406,"TOCTOU race condition in `addSignedMessage`: context counter read outside any transaction (line 4406), then used in archive-bucket transaction (line 4407), with counter increment in a separate account-bucket transaction (line 4421) — concurrent calls can produce ID collisions that silently overwrite records","Two concurrent calls to `addSignedMessage`: both read `ctx.nextSignatureMessageId = 5` outside any transaction, then both write records with id='5' (second overwrites first), then both increment counter. One signed message is silently lost. Previously the read, write, and increment were inside a single transaction, preventing this.",unmatched_to_codeql,0,,,
case-d4ea05c67dc5b4b78eca,mf-05539145b0ccd7fb9c4d,packages/kit-bg/src/dbs/local/LocalDbBase.ts,4437,"Same TOCTOU race in `addSignedTransaction`: context read outside tx (line 4437), archive write (line 4438), account counter increment (line 4452) in separate transactions — ID collisions possible","Two concurrent `addSignedTransaction` calls both read `nextSignatureTransactionId = 3`, both write to id='3', second overwrites first. Counter ends at 4 but only one record survives.",unmatched_to_codeql,0,,,
case-d4ea05c67dc5b4b78eca,mf-f448758811f2498eed23,packages/kit-bg/src/dbs/local/LocalDbBase.ts,4464,Same TOCTOU race in `addConnectedSite`: ID collisions for connected site records due to context read outside tx and split transactions,"Two concurrent `addConnectedSite` calls collide on the same `nextConnectedSiteId`, silently overwriting one of the connected site entries.",unmatched_to_codeql,0,,,
case-d4ea05c67dc5b4b78eca,mf-337fd726466b0d760fa8,packages/kit-bg/src/dbs/local/LocalDbBase.ts,2956,"`setWalletNameAndAvatar` writes cloud sync item (line 2956) BEFORE the wallet update transaction (line 2961) — if the wallet update fails or app crashes between, the sync item is committed but the wallet rename never happened, causing cloud sync inconsistency","`setWalletNameAndAvatar` creates a sync item via `addAndUpdateSyncItems` at line 2956 (which runs in its own transaction), then updates the wallet record at line 2961 in a separate transaction. If the second transaction fails (e.g., crash, constraint violation), the sync item persists with the new name but the wallet record retains the old name. On next cloud sync, the server sees a rename sync item but the actual wallet name hasn't changed locally.",unmatched_to_codeql,0,,,
case-d4ea05c67dc5b4b78eca,mf-eb87cb58e4bb7d322bc4,packages/kit-bg/src/dbs/local/LocalDbBase.ts,4066,`setAccountName` writes sync item (line 4068) BEFORE account/indexed-account update transaction (line 4073) — same split-transaction inconsistency as `setWalletNameAndAvatar`,"Sync item committed at line 4068, then account rename transaction starts at line 4073. If the rename transaction fails, cloud sync item reflects a rename that never completed locally.",unmatched_to_codeql,0,,,
case-d6dde2f26a32c9bff76d,mf-39d4f55abcac95d44bf0,sqlmesh/core/loader.py,345,SeedModel seed file tracking removed -- modifications to seed CSV files are no longer detected by the loader's change-tracking mechanism,"A user edits a seed CSV file (e.g., adds new rows to waiter_names.csv) without touching the corresponding SQL model file. The loader's reload_needed() returns False because the seed path is no longer tracked via _track_file(), so stale seed data is used in subsequent runs until the SQL model file itself is touched.",unmatched_to_codeql,0,,,
case-d6dde2f26a32c9bff76d,mf-b3f02a8dbb487a684753,sqlmesh/core/loader.py,561,"Cached SQL model paths are added to the models dict without duplicate FQN detection, unlike pool-loaded paths which check before insertion","Two SQL model files define models with the same FQN (e.g., 'db.my_model'), both are cached from a prior load. On the next load, cache.get() returns both. The first cached model is inserted into models at line 564, then the second silently overwrites it at the same line -- no ConfigError is raised. The pool-loaded path at line 603 does check for duplicates, but the cached-only path at lines 561-565 does not.",unmatched_to_codeql,0,,,
case-d6dde2f26a32c9bff76d,mf-c5aa54c74a73ae9fb77b,sqlmesh/core/loader.py,150,except ConfigError block in get_variables() is unreachable dead code -- dict.get() never raises ConfigError,"The old code called self.config.get_gateway() which raised ConfigError for missing gateways. The new code accesses _config_essentials['gateways'].get(gateway_name), where 'gateways' is a plain Dict[str, GatewayConfig]. Dict.get() returns None for missing keys, never raising ConfigError. The except block is dead code, and the old behavior of raising ConfigError for truly missing gateways is silently lost -- it now falls through to gateway=None and issues a warning instead.",unmatched_to_codeql,0,,,
case-d6dde2f26a32c9bff76d,mf-2a41c1e7e15a9550712d,sqlmesh/core/loader.py,173,_variables_by_gateway dict is declared in Loader.__init__ but never populated -- dead state left from the old _get_variables caching implementation,"self._variables_by_gateway is initialized as {} on line 173 but the old _get_variables method that populated it was removed. The new get_variables() module-level function does not cache by gateway, making this instance attribute dead state that wastes memory and confuses future readers.",unmatched_to_codeql,0,,,
case-d6dde2f26a32c9bff76d,mf-406b2a7a6a811b37880e,sqlmesh/dbt/loader.py,365,"DbtLoader._Cache.get() does not set model._path on returned models, unlike SqlMeshLoader._Cache.get() which does","Currently get() is not called in the DbtLoader flow (it uses get_or_load_models). If future code calls cache.get(path) directly, returned models will have model._path unset (None or stale). This causes downstream code that reads model._path (e.g., console logging at console.py:2490, context.py:502) to fail or produce wrong output.",unmatched_to_codeql,0,,,
case-d6dde2f26a32c9bff76d,mf-04073e2bce80ecc9d2ba,sqlmesh/utils/process.py,62,"create_process_pool_executor passes max_workers=None to ProcessPoolExecutor when MAX_FORK_WORKERS is None, which is correct, but the type signature declares max_workers as t.Optional[int] while the condition max_workers == 1 evaluates False for None -- this is intentional but non-obvious and fragile if MAX_FORK_WORKERS defaults change","On a system where hasattr(os, 'fork') is True but sched_getaffinity is unavailable, MAX_FORK_WORKERS is set to None in constants.py line 43-44. create_process_pool_executor is called with max_workers=None. max_workers == 1 is False, IS_WINDOWS is False, so ProcessPoolExecutor(max_workers=None) is created. This uses all CPUs. The None-vs-1 comparison is correct but relies on Python's behavior that None != 1; a refactor that changes the condition to max_workers <= 1 would incorrectly use SynchronousPoolExecutor when max_workers is None.",unmatched_to_codeql,0,,,
case-d6dde2f26a32c9bff76d,mf-807b1ee07eeacdb62155,sqlmesh/core/loader.py,584,"default_catalog_per_gateway is included in model_loading_defaults dict and unpacked into load_sql_based_models -- this works, but the key name default_catalog_per_gateway shadows the explicit parameter in load_sql_based_models and also flows into **loader_kwargs; if load_sql_based_models ever stops accepting it as a named parameter, it would silently land in loader_kwargs and bypass type checking","If load_sql_based_models signature changes (e.g., default_catalog_per_gateway is removed), this kwarg would silently flow into **loader_kwargs instead of raising TypeError. The wrong overload resolution could pass the value to model constructors that don't expect it, causing subtle bugs.",unmatched_to_codeql,0,,,
case-da8176df9d4c3da588f6,mf-9bfc07386e61909c0971,open_instruct/grpo_fast.py,687,Bare `args` instead of `self.args` in `broadcast_to_vllm` method causes NameError when vLLM prefix caching is enabled,"`PolicyTrainerRayProcess.broadcast_to_vllm()` uses `self.args` everywhere (lines 645, 654, 660, 670, 674, 682) but line 687 writes `args.vllm_enable_prefix_caching` without `self.`. No local variable `args` exists in this method. When `args.vllm_enable_prefix_caching=True`, the method reaches line 687 and raises `NameError: name 'args' is not defined`, crashing training mid-step after weights have been broadcast but before the prefix cache is reset.",unmatched_to_codeql,0,,,
case-da8176df9d4c3da588f6,mf-8cb32ceb7f63effff621,open_instruct/grpo_vllm_thread_ray_gtrl.py,121,Imports non-existent `create_snippet_mask` from `open_instruct.utils`,The import `from open_instruct.utils import ... create_snippet_mask` at line 121 will raise `ImportError: cannot import name 'create_snippet_mask' from 'open_instruct.utils'` because no such function is defined in `utils.py` or anywhere else in the repository. The script will fail to start at all.,unmatched_to_codeql,0,,,
case-da8176df9d4c3da588f6,mf-fe20dd5a297c796d6c62,open_instruct/grpo_fast.py,1827,"Missing else branch in reward scoring: when `only_reward_good_outputs=True` and an output is bad, `scores[i]` retains format reward while good outputs lose it","Set `only_reward_good_outputs=True`. For a bad output (tool not called, timeout, or error): `good_outputs[i]` is False, so the `if good_outputs[i] and args.only_reward_good_outputs` branch is skipped. The `elif not args.only_reward_good_outputs` branch is also skipped because `only_reward_good_outputs` is True. Neither branch executes, so `scores[i]` remains at its pre-existing value (format reward if `apply_r1_style_format_reward` is True, or 0). For a good output: `scores[i] = verifiable_rewards[i]` (format reward is overwritten/discarded). Result: bad outputs keep format rewards while good outputs lose theirs, incentivizing incorrect behavior.",unmatched_to_codeql,0,,,
case-da8176df9d4c3da588f6,mf-ae2280237f91c88977d2,open_instruct/ppo_fast.py,1929,Same missing else branch in reward scoring as grpo_fast.py (lines 1929-1932),"Identical to the grpo_fast.py bug described above. When `only_reward_good_outputs=True` and an output is bad, neither branch executes and `scores[i]` retains the prior format reward. Good outputs get `scores[i] = verifiable_rewards[i]` with format reward discarded.",unmatched_to_codeql,0,,,
case-da8176df9d4c3da588f6,mf-6eba6addcfee54c37164,open_instruct/grpo_fast.py,1067,"Eval condition dropped `training_step == num_training_steps` guard, so final evaluation step is skipped unless it aligns with `eval_freq`","Old condition was `(training_step - 1) % eval_freq == 0 or training_step == num_training_steps`. New condition is only `(training_step - 1) % eval_freq == 0`. If `num_training_steps=1000` and `eval_freq=50`, evaluation runs at steps 51, 101, ..., 951. Step 1000 (the last) has `(999) % 50 = 49`, not 0, so no eval generation is triggered. The main thread then blocks for 100 seconds at line 1694 waiting for an eval result that never arrives, and final evaluation metrics are missing.",unmatched_to_codeql,0,,,
case-da8176df9d4c3da588f6,mf-723d66194a71586e1f27,open_instruct/search_utils/massive_ds.py,53,"`data.get(""results"", [])` uses list default instead of dict, causing AttributeError on `.get(""passages"")` when API returns no results","`data.get(""results"", []).get(""passages"", [])[0]` -- if the search API response is valid JSON but lacks a `""results""` key, `data.get(""results"", [])` returns `[]` (a list). Calling `.get(""passages"", [])` on a list raises `AttributeError: 'list' object has no attribute 'get'`. This exception is NOT caught by `except requests.exceptions.RequestException` and propagates up. The default should be `{}` not `[]`.",unmatched_to_codeql,0,,,
case-da8176df9d4c3da588f6,mf-1980e304bc0390fd1dd3,open_instruct/search_utils/s2.py,50,"`res` may be undefined when `session.get()` itself raises, causing NameError after except block","`res = session.get(...)` is inside a `try` block. If `session.get()` raises a connection error (DNS failure, timeout), `res` is never assigned. The `except requests.exceptions.RequestException` block prints the error, then execution falls through to `print(""Failed..."", query, res)` at line 50, which references the undefined `res` and raises `NameError: name 'res' is not defined`.",unmatched_to_codeql,0,,,
case-da8176df9d4c3da588f6,mf-724f01f1004a423a7cbc,open_instruct/search_utils/you.py,30,"`data` may be undefined when `session.get()` itself raises, causing NameError after except block","`response = session.get(...)` is inside a `try` block. If the request fails at connection level, `data = response.json()` (line 26) never executes, so `data` is never assigned. The `except` block prints the error, then execution falls through to `if ""error_code"" in data:` at line 30, which references the undefined `data` and raises `NameError: name 'data' is not defined`.",unmatched_to_codeql,0,,,
case-da8176df9d4c3da588f6,mf-926ad0f49cbd67e4efc6,open_instruct/rl_utils2.py,197,`test_pack_sequences()` calls `pack_sequences()` without the newly required `masks` argument,"`pack_sequences` signature changed from `(queries, responses, pack_length, pad_token_id)` to `(queries, responses, masks, pack_length, pad_token_id)` with `masks` as a required positional argument. `test_pack_sequences()` at line 196 still calls `pack_sequences(queries=queries, responses=responses, pack_length=pack_length, pad_token_id=pad_token_id)` missing `masks`, raising `TypeError: pack_sequences() missing 1 required positional argument: 'masks'`.",unmatched_to_codeql,0,,,
case-da8176df9d4c3da588f6,mf-266d2cbcc10657ead596,open_instruct/rl_utils2.py,412,`test_pack_sequences_logits()` calls `pack_sequences()` without the newly required `masks` argument,"Same as above -- `pack_sequences(queries=queries, responses=responses, pack_length=pack_length, pad_token_id=pad_token_id)` at line 412 is missing the required `masks` argument, raising `TypeError`.",unmatched_to_codeql,0,,,
case-e2873dbaad5aa9b00625,mf-5d287f79a18c9906dc15,src/formatters/fileNameDisplayFormatter.ts,18,"FileNameDisplayFormatter inherits the updated base replaceDateVariableInString that now throws (was continue/infinite-loop) when NLP is missing or parse fails, but format() has no try-catch and no VDATE-preview override unlike FormatDisplayFormatter","User configures a template with {{VDATE:myvar,YYYY-MM-DD}} in the file name format field without the Natural Language Dates plugin installed. The base class throws an unhandled error through FileNameDisplayFormatter.format(), and the preview text is never updated. Even WITH the NLP plugin installed, promptForVariable returns '_myvar_' which NLP.parseDate cannot interpret, causing the same else-throw path. The FormatDisplayFormatter was correctly updated with an override + try-catch in this same PR; FileNameDisplayFormatter was not.",unmatched_to_codeql,0,,,
case-e2873dbaad5aa9b00625,mf-e69d15c0931a242e1b4a,src/formatters/formatDisplayFormatter.ts,130,"generateDateFormatPreview replaces format tokens via sequential regex substitutions without token-aware parsing, producing wrong preview output for overlapping character sequences like MMMM (full month name) and DDD (day-of-year)","User specifies {{VDATE:event,MMMM D, YYYY}} expecting a preview of 'July 28, 2025'. The sequential replacements first convert MMM to 'Jul', then the remaining standalone M is replaced by the numeric month (7), producing 'Jul7 28, 2025' instead of 'July 28, 2025'. Similarly, all time components are collapsed to the literal '12' regardless of actual hour/minute/second values. Cosmetic only (preview, not runtime execution).",unmatched_to_codeql,0,,,
case-e2873dbaad5aa9b00625,mf-8d913518204ec438f793,src/gui/ChoiceBuilder/captureChoiceBuilder.ts,336,"checkVdateWarning function is duplicated identically between captureChoiceBuilder.ts (line 336) and templateChoiceBuilder.ts (line 113), and both also duplicate the vdateWarning div creation and styling","Maintenance cost: any change to the VDATE warning logic or styling must be applied in two places. The two call sites share the same app, the same getNaturalLanguageDates import, and identical div/styling/guard logic. Extracting a shared helper would prevent future drift.",unmatched_to_codeql,0,,,
case-e2873dbaad5aa9b00625,mf-f25dca1d73c9ee9b39dd,src/formatters/formatDisplayFormatter.test.ts,78,Test expects output to contain literal '2025' but uses new Date() for the preview generation; the assertion hardcodes the year and will fail starting from 2026,"The test 'should handle multiple commas in date format' asserts expect(result).toContain('2025'), but generateDateFormatPreview uses new Date().getFullYear() which returns 2026 in 2026. This test will start failing on January 1, 2026 without the code under test changing.",unmatched_to_codeql,0,,,
case-e5ea5da2a535c77cde60,mf-2434a59c5d8ee6bf0009,tests/tracing/test_fluent.py,1306,"Test test_search_traces_raises_for_v3_format does not verify V3 exception behavior — the V3 artifact mock returns {'spans': []} so Span.from_dict never processes V3-format span data, and there is no pytest.raises assertion despite the test name","If _get_trace_id_if_v3_format were broken (e.g. missing base64 import, logic error, or encode_trace_id regression), this test would still pass because empty spans never trigger the detection. A regression in V3 format detection would ship unnoticed.",unmatched_to_codeql,0,,,
case-e5ea5da2a535c77cde60,mf-0b57109851bbfa62a11e,mlflow/entities/span.py,329,Bare `except Exception: pass` in _get_trace_id_if_v3_format swallows all exception types including MemoryError and unexpected failures from encode_trace_id or int.from_bytes,"If encode_trace_id raises an unexpected ValueError for an edge-case OTEL trace_id (e.g. an integer that format_trace_id cannot format), the exception is silently caught, the function returns None, and the V3-format span falls through to V2 parsing which produces a generic 'Failed to create a Span object' error instead of the informative 'upgrade to MLflow 3.x' message. The user gets a cryptic error and no upgrade guidance.",unmatched_to_codeql,0,,,
case-e5ea5da2a535c77cde60,mf-9324ce38422d0ac8ba20,mlflow/tracking/_tracking_service/client.py,332,"Databricks get_trace_info RPC is executed inside download_trace_extra_fields before the `if not include_spans` early-return guard, causing an unnecessary per-trace API call when include_spans=False","On Databricks, a caller using search_traces(include_spans=False) for 100 traces will make 100 get_trace_info RPCs that the old code (which bypassed download_trace_extra_fields entirely when include_spans was False) never made. Each call adds latency and load with no benefit since the downloaded assessments are discarded when the function returns an empty TraceData.",unmatched_to_codeql,0,,,
case-e644dabe399c62ffb568,mf-992ffb8343071e96f185,src/vs/workbench/contrib/void/browser/react/src/void-settings-tsx/Settings.tsx,963,"Debug gate 'deleteme' was flipped from false to true, permanently hiding the real Settings component and rendering VoidOnboarding instead",Any user opening Settings sees the onboarding flow instead of the actual settings panel. The variable name 'deleteme' indicates this was a temporary debug toggle accidentally shipped active.,unmatched_to_codeql,0,,,
case-e644dabe399c62ffb568,mf-ce24284f0952e51d0a9c,src/vs/workbench/contrib/void/browser/react/src/sidebar-tsx/SidebarChat.tsx,31,"Dead import 'import { error } from ""console""' — the 'console' Node module may not be available in the VS Code renderer process, and the imported 'error' function is never called but shadows the map callback parameter at line 1353","In a sandboxed Electron renderer, this import may fail at module load time with a 'Module not found' error, crashing the sidebar. Even when available, the import is dead code that pollutes the module namespace and shadows the 'error' parameter in lintErrors.map().",off_target_reference_recovery,1,sf-55684ed0f67e014c4cbc,quality,js/unused-local-variable
case-e644dabe399c62ffb568,mf-dfbe2888679be9ecbe28,src/vs/workbench/contrib/void/electron-main/llmMessage/extractGrammar.ts,334,newOnFinalMessage never flushes openToolTagBuffer to fullText; characters buffered at stream end as a partial tool tag are lost from the emitted message,"If an LLM stream terminates while the last chunk ends with a partial tool tag (e.g. '<edit_f' or even a complete '<edit_file>' with nothing after it), findPartiallyWrittenToolTagAtEnd returns truthy, the text goes into openToolTagBuffer at line 290 but is never merged into fullText. newOnFinalMessage at line 334 calls newOnText which buffers the chunk, then emits fullText via onFinalMessage without the buffered content, permanently losing those characters from the user-visible response.",unmatched_to_codeql,0,,,
case-e644dabe399c62ffb568,mf-c4b2d7a87fbbb08d5de1,src/vs/workbench/contrib/void/browser/directoryStrService.ts,351,"Fallback in getDirectoryStrTool hardcodes DEFAULT_MAX_ITEMS_PER_DIR (3) when initial pass is cut off, ignoring the caller-specified maxItemsPerDir value held in the local variable of the same name","A caller passes getDirectoryStrTool(uri, { maxItemsPerDir: 50 }). The unlimited first pass (START_MAX_ITEMS_PER_DIR=Infinity) gets cut off. The fallback uses maxItemsPerDir: DEFAULT_MAX_ITEMS_PER_DIR (3) instead of the caller's 50, returning far fewer items than the caller requested. The same bug exists in getAllDirectoriesStr at line 407.",unmatched_to_codeql,0,,,
case-e644dabe399c62ffb568,mf-ccfc5ed8be7258a330a9,src/vs/workbench/contrib/void/browser/directoryStrService.ts,420,Unremoved debug console.log leaks full directory structure strings including file paths to the browser console,"Every call to getAllDirectoriesStr writes the entire directory structure string to the console, potentially exposing sensitive file paths. This is inconsistent with the systematic removal of console.log debug statements performed in chatThreadService.ts in this same diff.",unmatched_to_codeql,0,,,
case-e644dabe399c62ffb568,mf-e7cd7550a13cf76e2668,src/vs/workbench/contrib/void/electron-main/llmMessage/extractGrammar.ts,233,"Close-tag search in parseXMLPrefixToToolCall iterates allowedParams and matches the first found closing tag from any param, not the one that was opened — a </paramB> can be picked up as closing paramA if paramB is iterated before paramA","AllowedParams = ['paramB', 'paramA']. Text is '<paramA>content<paramB>nested</paramB></paramA>'. The for loop at line 233 checks '</paramB>' first, finds it, and treats it as closing paramA. paramA receives 'content<paramB>nested' as its value, and paramB's close tag is consumed prematurely. While LLMs typically produce well-formed XML, this differs from the old SAX parser which correctly scoped close-tag matching to the currently open param.",unmatched_to_codeql,0,,,
case-e6e36b8bcc69c4977c43,mf-e5d8ddee77df29eedcae,apps/web/app/dashboard/caps/Caps.tsx,46,"Caps.tsx still calls the deleted /api/video/analytics route via apiClient.video.getAnalytics(), so the 'My Caps' page will show 0 views for all videos","User visits 'My Caps' dashboard. Caps.tsx useEffect calls apiClient.video.getAnalytics() which issues GET /api/video/analytics. The route handler at apps/web/app/api/video/analytics/route.ts was deleted as part of this PR (the analytics endpoint was migrated to the getVideoAnalytics server action). The request gets a 404. The code check 'if (response.status !== 200) continue' silently skips the video, so analyticsData[cap.id] stays undefined, and every CapCard renders with analytics=0 regardless of actual view count. Note: SharedCaps.tsx was properly updated to call getVideoAnalytics — Caps.tsx was the only caller left behind.",unmatched_to_codeql,0,,,
case-e6e36b8bcc69c4977c43,mf-e9b7f00405039fbe2794,apps/web/actions/videos/edit-title.ts,1,"Rate limiting removed — the old REST API route had rateLimitMiddleware(10, ...) limiting title updates to 10 req/min/IP; the new editTitle server action has no rate limiting whatsoever","An authenticated attacker (or aggressive script) calls the editTitle server action in a tight loop with valid videoId/title. With no rate limiting, thousands of requests per minute hit the database. The old /api/video/title/route.ts wrapped handlePut in rateLimitMiddleware(10, request, headersList), capping at 10 per 60s window per IP. The server action migration dropped this guard entirely. Same concern applies to the new editDate action which also lacks any rate limiting.",unmatched_to_codeql,0,,,
case-e6e36b8bcc69c4977c43,mf-18eda4cf036d02bd880e,apps/web/actions/videos/edit-title.ts,45,"Error detail leakage: server actions re-throw internal error messages (DB errors, connection failures) verbatim to the client, where toast.error() displays them to users","The database connection fails during an editTitle call. Drizzle throws an error like 'connect ECONNREFUSED 127.0.0.1:3306'. The catch block (line 44-48) checks 'error instanceof Error' (true), creates 'throw new Error(error.message)', and the client (CapCard.tsx line 70-71 or ShareHeader.tsx line 43-44) shows 'toast.error(error.message)' displaying the raw infrastructure address. The old PUT route returned 'Response.json({ error: true }, { status: 401 })' unconditionally — a sanitized response. Same pattern in edit-date.ts lines 67-72.",unmatched_to_codeql,0,,,
case-e6e36b8bcc69c4977c43,mf-95741a7bbd4fb41c457d,apps/web/actions/videos/edit-date.ts,62,"editDate doesn't revalidate the share page path /s/${videoId}, unlike editTitle which does — stale date on the share page after a dashboard edit","User edits a video's date from the dashboard (CapCard calls editDate). The DB metadata is updated successfully and /dashboard/caps and /dashboard/shared-caps are revalidated (lines 63-64). However update-date.ts does not call revalidatePath('/s/${videoId}') — compare with edit-title.ts line 41 which does. When the user navigates to the share page for that video, the client router cache may serve stale data with the old createdAt/effectiveDate. The share page component (Share.tsx) computes effectiveDate from data.metadata?.customCreatedAt which requires fresh server data.",unmatched_to_codeql,0,,,
case-e6e36b8bcc69c4977c43,mf-ae710b6f3a3e7dfb3912,apps/web/actions/videos/edit-date.ts,40,Invalid date string bypasses the server-side future-date guard and crashes at toISOString() — no server-side input validation on the 'date' parameter,"Direct call to editDate('some-video-id', 'not-a-valid-date'). The check 'if (!date)' on line 19 passes because the string is truthy. Then 'new Date(date)' on line 40 produces an Invalid Date (NaN). The future-date check 'newDate > currentDate' evaluates to false (any comparison with NaN is false), so the date passes through. Then 'newDate.toISOString()' on line 52 throws RangeError: 'Invalid time value'. The catch block (lines 67-72) re-throws the raw error message. Normal client-path doesn't trigger this (client validates with moment().isValid()), but the server action is callable from anywhere.",unmatched_to_codeql,0,,,
case-e6e36b8bcc69c4977c43,mf-65f1d7d218177cb7ea7c,apps/web/actions/videos/edit-date.ts,43,"Read-modify-write race on metadata JSON column — concurrent updates to different metadata keys can be lost because the entire JSON is read, spread, and replaced","The metadata field is a single JSON column in MySQL. editDate reads currentMetadata at line 43, spreads it at line 50, adds customCreatedAt, and writes the whole object back at line 56. If another feature (now or in the future) also writes a different key to metadata concurrently (e.g., editing thumbnail position), the last writer wins for the entire object. For example: editDate reads '{thumb: {x: 10}}', adds customCreatedAt, writes '{thumb: {x: 10}, customCreatedAt: ...}'. A concurrent thumbnail update reads '{thumb: {x: 10}}', changes to '{thumb: {x: 20}}', overwrites editDate's customCreatedAt. Currently this is theoretical (no other metadata writers exist), but the pattern is fragile for any future metadata field.",unmatched_to_codeql,0,,,
case-e6e36b8bcc69c4977c43,mf-5ec8ada9f4dc79f2e6cd,apps/web/app/dashboard/caps/components/CapCard.tsx,178,"handleDateBlur called without await from handleDateKeyDown (Enter key handler), enabling double invocation when Enter is followed by a click-away blur","User focuses the date input, types a new date, presses Enter. handleDateKeyDown (line 175) calls e.preventDefault() then handleDateBlur() on line 178 — without await, so it's fire-and-forget. The async handleDateBlur enters the try block and awaits editDate (line 162). While the server call is in-flight, the user clicks elsewhere, causing the input to lose focus and onBlur (line 247) to fire handleDateBlur() a second time. Both calls proceed in parallel: two editDate server actions fire, two DB writes happen (same data, idempotent), two success toasts appear, two router.refresh() calls run. Wasteful but not data-corrupting. Defense: await the call in handleDateKeyDown, or guard with a submitting flag.",unmatched_to_codeql,0,,,
case-e7925d2971d434bc38de,mf-058e832c8806425a1a0d,libs/prebuilt/langgraph/prebuilt/chat_agent_executor.py,729,Removed inject_tool_args from post_model_hook_router breaks InjectedState/InjectedStore for v2+post_model_hook path,"create_react_agent(version='v2') with post_model_hook and a tool that uses InjectedState or InjectedStore annotation. When pending tool calls exist after post_model_hook runs, the router sends raw tool_calls (missing state/store args) via Send to tools. The tool_node's _parse_input for 'tool_calls' input type returns early without calling inject_tool_args, so the tool is invoked without the injected state/store values, causing a missing-argument error (e.g. TypeError for missing 'state' parameter).",unmatched_to_codeql,0,,,
case-e7925d2971d434bc38de,mf-30c27c8d8d1672d216cb,libs/langgraph/langgraph/graph/schema_utils.py,40,"SchemaCoercionMapper.__new__ caches by (schema, max_depth) only, silently ignoring differing type_hints across callers","A nested BaseModel type appears as a field in a parent schema (coerced first via _build_coercer with default get_type_hints) and is later used as a standalone state schema via _pick_mapper (which passes enhanced type_hints from the compiler). The cached instance from the first call is returned, and the enhanced type_hints meant for the state schema are silently discarded. This causes Annotated generic types in the nested model's fields to be resolved incorrectly, leading to wrong coercion behavior for those fields.",unmatched_to_codeql,0,,,
case-e7925d2971d434bc38de,mf-8c86b293fd029c88268f,libs/langgraph/langgraph/pregel/__init__.py,215,"Dead code: isinstance(channels, str) on *args vararg parameter is always False","Maintenance hazard — the condition can never be True because *channels: str is always a tuple. The append branch (meant for single-channel semantics carried over from the old Channel.subscribe_to signature) can never execute. The extend branch always runs, which works correctly for tuples.",unmatched_to_codeql,0,,,
case-e7925d2971d434bc38de,mf-f71c8e3477540beee169,libs/langgraph/langgraph/pregel/__init__.py,296,"NodeBuilder.build() always wraps writes in ChannelWrite, creating a truthy no-op writer even when no write_to() was called","A pure-trigger node built via NodeBuilder().subscribe_only('x').build() has node property returning ChannelWrite([]) instead of None. In prepare_next_tasks (algo.py line 848), the check 'if node := proc.node' sees a truthy ChannelWrite instead of None, creating and executing a PregelExecutableTask that does nothing — wasted task execution in every graph step for nodes that exist only as triggers.",unmatched_to_codeql,0,,,
case-eb681d918af8f53202fa,mf-b20f77655fe7a86c1730,src/main/java/net/openhft/chronicle/wire/YamlWire.java,276,"Incomplete rename: parameter 's' renamed to 'inputTextBuilder' in readNumberOrTextFrom(), but 6 references (lines 276,277,282,283,305,311) still use the old name 's' — all are compile errors",Any call to readNumberOrTextFrom() fails to compile: 's' is undefined in this static method.,unmatched_to_codeql,0,,,
