case_id,case_control,target_family,group,repo_name,pr_number,language,task_type,model_finding_id,file,line,match_status,candidate_reference_n,matched_reference_family,matched_rule_id,same_case_reference_n,same_file_reference_n,codeql_relation,matched_reference_ids,relation_confidence,relation_rationale,adjudicator_type,automatic_recovered,automatic_semantic_agreement
case-82870bc3110df4617202,positive,quality,human,prebid/Prebid.js,12839,JavaScript,feat,mf-6237f044c12af2e3e1e3,test/spec/modules/paapi_spec.js,36,unmatched_to_codeql,0,,,1,0,no_match,,high,Manual packet review found no preserved CodeQL reference describing the same defect; available rules were js/automatic-semicolon-insertion.,LLM_assistant,0,1
case-8759efacbf1ad8eda644,positive,quality,human,onlook-dev/onlook,2231,TypeScript,feat,mf-1637ed90193560c30b38,apps/web/client/src/server/api/routers/settings.ts,37,unmatched_to_codeql,0,,,14,0,no_match,,high,"Manual packet review found no preserved CodeQL reference describing the same defect; available rules were js/automatic-semicolon-insertion, js/comparison-between-incompatible-types, js/redundant-operation, js/unused-local-variable.",LLM_assistant,0,1
case-8759efacbf1ad8eda644,positive,quality,human,onlook-dev/onlook,2231,TypeScript,feat,mf-27dccdbc3f9228973956,apps/web/client/src/components/store/project/version.ts,54,unmatched_to_codeql,0,,,14,0,no_match,,high,"Manual packet review found no preserved CodeQL reference describing the same defect; available rules were js/automatic-semicolon-insertion, js/comparison-between-incompatible-types, js/redundant-operation, js/unused-local-variable.",LLM_assistant,0,1
case-8759efacbf1ad8eda644,positive,quality,human,onlook-dev/onlook,2231,TypeScript,feat,mf-773ef97fe2dd3031c1c8,apps/web/client/src/components/ui/settings-modal/site/page.tsx,15,compatible_location_recovery,1,quality,js/redundant-operation,14,1,same_issue,sf-18403391cd1d77815e51,high,Both identify the duplicated preview URL operand that prevents the intended custom-domain fallback.,LLM_assistant,1,1
case-8759efacbf1ad8eda644,positive,quality,human,onlook-dev/onlook,2231,TypeScript,feat,mf-398b098f939e79261d23,apps/web/client/src/components/ui/settings-modal/site/index.tsx,54,unmatched_to_codeql,0,,,14,1,related_distinct,,medium,"Manual packet review found the Reviewer finding and the preserved CodeQL alert set (js/automatic-semicolon-insertion, js/comparison-between-incompatible-types, js/redundant-operation, js/unused-local-variable) in the same component or causal neighborhood, but with materially different failure conditions and fixes.",LLM_assistant,0,1
case-8759efacbf1ad8eda644,positive,quality,human,onlook-dev/onlook,2231,TypeScript,feat,mf-e53ba25ef76e2a7aa6f2,apps/web/client/src/components/ui/settings-modal/site/page.tsx,50,unmatched_to_codeql,0,,,14,1,same_issue,sf-18403391cd1d77815e51,medium,"CodeQL identifies the duplicated preview-domain operand that omits the intended next fallback. The reviewer follows the resulting fallback chain to a concrete undefined-baseUrl failure in the same page component. The symptom is downstream of the same redundant operand, although an available sandbox URL can mask it.",LLM_assistant,0,0
case-8759efacbf1ad8eda644,positive,quality,human,onlook-dev/onlook,2231,TypeScript,feat,mf-a60a4039d07c17c66015,apps/web/client/src/components/ui/settings-modal/site/use-metadata-form.ts,43,unmatched_to_codeql,0,,,14,0,no_match,,high,"Manual packet review found no preserved CodeQL reference describing the same defect; available rules were js/automatic-semicolon-insertion, js/comparison-between-incompatible-types, js/redundant-operation, js/unused-local-variable.",LLM_assistant,0,1
case-8759efacbf1ad8eda644,positive,quality,human,onlook-dev/onlook,2231,TypeScript,feat,mf-1281f467c91dac834c10,apps/web/client/src/components/store/project/version.ts,94,unmatched_to_codeql,0,,,14,0,no_match,,high,"Manual packet review found no preserved CodeQL reference describing the same defect; available rules were js/automatic-semicolon-insertion, js/comparison-between-incompatible-types, js/redundant-operation, js/unused-local-variable.",LLM_assistant,0,1
case-8759efacbf1ad8eda644,positive,quality,human,onlook-dev/onlook,2231,TypeScript,feat,mf-f9d1c741682385cccc31,apps/web/client/src/app/project/[id]/_components/top-bar/publish/dropdown/custom-domain-section.tsx,46,unmatched_to_codeql,0,,,14,0,no_match,,high,"Manual packet review found no preserved CodeQL reference describing the same defect; available rules were js/automatic-semicolon-insertion, js/comparison-between-incompatible-types, js/redundant-operation, js/unused-local-variable.",LLM_assistant,0,1
case-8951dec5ce285d98965c,positive,quality,human,mlflow/mlflow,14632,Python,feat,mf-908c060e62784652d055,tests/helper_functions.py,420,unmatched_to_codeql,0,,,1,0,no_match,,high,Manual packet review found no preserved CodeQL reference describing the same defect; available rules were py/mixed-returns.,LLM_assistant,0,1
case-8e80f8f75b18fc1f2c20,positive,quality,human,crewAIInc/crewAI,2731,Python,fix,mf-15be314d31bbb6677423,src/crewai/utilities/events/llm_guardrail_events.py,28,unmatched_to_codeql,0,,,3,1,related_distinct,,medium,"Manual packet review found the Reviewer finding and the preserved CodeQL alert set (py/cyclic-import) in the same component or causal neighborhood, but with materially different failure conditions and fixes.",LLM_assistant,0,1
case-8e80f8f75b18fc1f2c20,positive,quality,human,crewAIInc/crewAI,2731,Python,fix,mf-e94e1510ec09a804a0ea,src/crewai/task.py,504,unmatched_to_codeql,0,,,3,1,related_distinct,,medium,"Manual packet review found the Reviewer finding and the preserved CodeQL alert set (py/cyclic-import) in the same component or causal neighborhood, but with materially different failure conditions and fixes.",LLM_assistant,0,1
case-8e80f8f75b18fc1f2c20,positive,quality,human,crewAIInc/crewAI,2731,Python,fix,mf-a5120651d34efec82580,src/crewai/tasks/llm_guardrail.py,83,unmatched_to_codeql,0,,,3,0,no_match,,high,Manual packet review found no preserved CodeQL reference describing the same defect; available rules were py/cyclic-import.,LLM_assistant,0,1
case-925775ad39947c2066a7,positive,quality,human,blorm-network/ZerePy,62,Python,feat,mf-fc83a81244d98cd19bc0,src/connections/eternalai_connection.py,144,unmatched_to_codeql,0,,,1,1,related_distinct,,medium,"Manual packet review found the Reviewer finding and the preserved CodeQL alert set (py/catch-base-exception) in the same component or causal neighborhood, but with materially different failure conditions and fixes.",LLM_assistant,0,1
case-925775ad39947c2066a7,positive,quality,human,blorm-network/ZerePy,62,Python,feat,mf-cadc151e6e21ce6aefd9,src/connections/eternalai_connection.py,163,compatible_location_recovery,1,quality,py/catch-base-exception,1,1,same_issue,sf-7dcd6d87ef4cd5464e10,high,Both identify the bare except that directly catches BaseException subclasses.,LLM_assistant,1,1
case-925775ad39947c2066a7,positive,quality,human,blorm-network/ZerePy,62,Python,feat,mf-5d27ebb328b436f74e6b,src/connections/eternalai_connection.py,137,unmatched_to_codeql,0,,,1,1,related_distinct,,medium,"Manual packet review found the Reviewer finding and the preserved CodeQL alert set (py/catch-base-exception) in the same component or causal neighborhood, but with materially different failure conditions and fixes.",LLM_assistant,0,1
case-9258fcf27373a933e7e2,positive,quality,human,crewAIInc/crewAI,3057,Python,feat,mf-3c1baffbf9d808e3fa08,src/crewai/cli/utils.py,346,unmatched_to_codeql,0,,,1,1,no_match,,high,Manual packet review found no preserved CodeQL reference describing the same defect; available rules were py/unreachable-except.,LLM_assistant,0,1
case-9258fcf27373a933e7e2,positive,quality,human,crewAIInc/crewAI,3057,Python,feat,mf-7f780379c539d58b53ab,src/crewai/cli/utils.py,307,unmatched_to_codeql,0,,,1,1,no_match,,high,Manual packet review found no preserved CodeQL reference describing the same defect; available rules were py/unreachable-except.,LLM_assistant,0,1
case-9258fcf27373a933e7e2,positive,quality,human,crewAIInc/crewAI,3057,Python,feat,mf-74e2ca662355f7b961be,src/crewai/cli/utils.py,267,unmatched_to_codeql,0,,,1,1,no_match,,high,Manual packet review found no preserved CodeQL reference describing the same defect; available rules were py/unreachable-except.,LLM_assistant,0,1
case-9597ed92b1be9122fd86,positive,quality,human,reflex-dev/reflex,5069,Python,feat,mf-59f4e9d4eb46d7bf939a,reflex/app.py,1848,unmatched_to_codeql,0,,,5,5,related_distinct,,medium,"Manual packet review found the Reviewer finding and the preserved CodeQL alert set (py/unsafe-cyclic-import) in the same component or causal neighborhood, but with materially different failure conditions and fixes.",LLM_assistant,0,1
case-9597ed92b1be9122fd86,positive,quality,human,reflex-dev/reflex,5069,Python,feat,mf-f210a7b607a99ebaedcc,reflex/app.py,646,unmatched_to_codeql,0,,,5,5,related_distinct,,medium,"Manual packet review found the Reviewer finding and the preserved CodeQL alert set (py/unsafe-cyclic-import) in the same component or causal neighborhood, but with materially different failure conditions and fixes.",LLM_assistant,0,1
case-97ffe4b940da60fc3723,positive,quality,human,PriorLabs/TabPFN,184,Python,feat,mf-c1193b86269a8e0d563c,src/tabpfn/model/memory.py,258,unmatched_to_codeql,0,,,1,1,related_distinct,,medium,"Manual packet review found the Reviewer finding and the preserved CodeQL alert set (py/cyclic-import) in the same component or causal neighborhood, but with materially different failure conditions and fixes.",LLM_assistant,0,1
case-97ffe4b940da60fc3723,positive,quality,human,PriorLabs/TabPFN,184,Python,feat,mf-8fdee0fca6548a711579,src/tabpfn/model/memory.py,252,unmatched_to_codeql,0,,,1,1,related_distinct,,medium,"Manual packet review found the Reviewer finding and the preserved CodeQL alert set (py/cyclic-import) in the same component or causal neighborhood, but with materially different failure conditions and fixes.",LLM_assistant,0,1
case-97ffe4b940da60fc3723,positive,quality,human,PriorLabs/TabPFN,184,Python,feat,mf-f16ec6131e180bf76fe2,src/tabpfn/utils.py,824,unmatched_to_codeql,0,,,1,0,no_match,,high,Manual packet review found no preserved CodeQL reference describing the same defect; available rules were py/cyclic-import.,LLM_assistant,0,1
case-97ffe4b940da60fc3723,positive,quality,human,PriorLabs/TabPFN,184,Python,feat,mf-fc5c0b7d31a3c48172b0,tests/test_utils.py,16,unmatched_to_codeql,0,,,1,0,no_match,,high,Manual packet review found no preserved CodeQL reference describing the same defect; available rules were py/cyclic-import.,LLM_assistant,0,1
case-97ffe4b940da60fc3723,positive,quality,human,PriorLabs/TabPFN,184,Python,feat,mf-f713b1816935ad7e2926,tests/test_utils.py,9,unmatched_to_codeql,0,,,1,0,no_match,,high,Manual packet review found no preserved CodeQL reference describing the same defect; available rules were py/cyclic-import.,LLM_assistant,0,1
case-9d5b1f099bc198089f82,positive,quality,human,AgentOps-AI/agentops,915,Python,feat,mf-ea2f399ca99a22b3d644,agentops/client/client.py,18,unmatched_to_codeql,0,,,15,4,related_distinct,,medium,"Semantic packet review placed the reviewer finding in the same component or causal neighbourhood as the preserved CodeQL alert set (py/catch-base-exception, py/empty-except, py/unused-global-variable, py/unused-import), but the failure condition and required fix are materially different.",LLM_assistant,0,1
case-9d5b1f099bc198089f82,positive,quality,human,AgentOps-AI/agentops,915,Python,feat,mf-0d591972e9d2300c6865,agentops/sdk/decorators/utility.py,188,unmatched_to_codeql,0,,,15,1,related_distinct,,medium,"Semantic packet review placed the reviewer finding in the same component or causal neighbourhood as the preserved CodeQL alert set (py/catch-base-exception, py/empty-except, py/unused-global-variable, py/unused-import), but the failure condition and required fix are materially different.",LLM_assistant,0,1
case-9d5b1f099bc198089f82,positive,quality,human,AgentOps-AI/agentops,915,Python,feat,mf-9a6a021e945d0c5cc441,agentops/client/client.py,88,unmatched_to_codeql,0,,,15,4,related_distinct,,medium,"Semantic packet review placed the reviewer finding in the same component or causal neighbourhood as the preserved CodeQL alert set (py/catch-base-exception, py/empty-except, py/unused-global-variable, py/unused-import), but the failure condition and required fix are materially different.",LLM_assistant,0,1
case-9d5b1f099bc198089f82,positive,quality,human,AgentOps-AI/agentops,915,Python,feat,mf-e3369ab1c3cd8dc07132,agentops/legacy/__init__.py,142,unmatched_to_codeql,0,,,15,10,same_issue,sf-84f6788381622f3d7c51,high,The reviewer describes the state inconsistency caused when the exception at start_session is silently passed; CodeQL flags that exact empty handler.,LLM_assistant,0,0
case-9d5b1f099bc198089f82,positive,quality,human,AgentOps-AI/agentops,915,Python,feat,mf-253489f1820a137d4941,agentops/legacy/__init__.py,244,unmatched_to_codeql,0,,,15,10,related_distinct,,medium,"Semantic packet review placed the reviewer finding in the same component or causal neighbourhood as the preserved CodeQL alert set (py/catch-base-exception, py/empty-except, py/unused-global-variable, py/unused-import), but the failure condition and required fix are materially different.",LLM_assistant,0,1
case-9d5b1f099bc198089f82,positive,quality,human,AgentOps-AI/agentops,915,Python,feat,mf-b7a8d7074f4bca6d2e37,agentops/legacy/__init__.py,239,unmatched_to_codeql,0,,,15,10,related_distinct,,medium,"Semantic packet review placed the reviewer finding in the same component or causal neighbourhood as the preserved CodeQL alert set (py/catch-base-exception, py/empty-except, py/unused-global-variable, py/unused-import), but the failure condition and required fix are materially different.",LLM_assistant,0,1
case-9d5b1f099bc198089f82,positive,quality,human,AgentOps-AI/agentops,915,Python,feat,mf-38d4d53ea88f319af77c,agentops/sdk/core.py,95,unmatched_to_codeql,0,,,15,0,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/catch-base-exception, py/empty-except, py/unused-global-variable, py/unused-import.",LLM_assistant,0,1
case-9dbfa7a0c3210e05dad8,positive,quality,human,langchain-ai/langsmith-sdk,1694,Python,feat,mf-d38c8de5f4114eaf1577,python/langsmith/evaluation/_runner.py,2008,unmatched_to_codeql,0,,,8,0,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/unsafe-cyclic-import.",LLM_assistant,0,1
case-9dbfa7a0c3210e05dad8,positive,quality,human,langchain-ai/langsmith-sdk,1694,Python,feat,mf-8e61f70b0593041c28ec,python/langsmith/evaluation/_arunner.py,1237,unmatched_to_codeql,0,,,8,8,related_distinct,,medium,"Semantic packet review placed the reviewer finding in the same component or causal neighbourhood as the preserved CodeQL alert set (py/unsafe-cyclic-import), but the failure condition and required fix are materially different.",LLM_assistant,0,1
case-9dbfa7a0c3210e05dad8,positive,quality,human,langchain-ai/langsmith-sdk,1694,Python,feat,mf-b32b46e60bc479d2b482,python/langsmith/evaluation/_runner.py,2021,unmatched_to_codeql,0,,,8,0,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/unsafe-cyclic-import.",LLM_assistant,0,1
case-9dbfa7a0c3210e05dad8,positive,quality,human,langchain-ai/langsmith-sdk,1694,Python,feat,mf-3e966efd8c79a04d09e8,python/langsmith/evaluation/_runner.py,1058,unmatched_to_codeql,0,,,8,0,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/unsafe-cyclic-import.",LLM_assistant,0,1
case-9dbfa7a0c3210e05dad8,positive,quality,human,langchain-ai/langsmith-sdk,1694,Python,feat,mf-23eb2ac409d281d1eb49,python/langsmith/evaluation/_runner.py,1978,unmatched_to_codeql,0,,,8,0,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/unsafe-cyclic-import.",LLM_assistant,0,1
case-9dbfa7a0c3210e05dad8,positive,quality,human,langchain-ai/langsmith-sdk,1694,Python,feat,mf-b9a7e7345a944f47f790,python/tests/unit_tests/evaluation/test_runner.py,1016,unmatched_to_codeql,0,,,8,0,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/unsafe-cyclic-import.",LLM_assistant,0,1
case-9e05553c2cc8257de803,positive,quality,human,mlflow/mlflow,16059,Python,feat,mf-e41b323c58c3a2e8cf9a,mlflow/tracing/fluent.py,1085,unmatched_to_codeql,0,,,1,1,related_distinct,,medium,"Semantic packet review placed the reviewer finding in the same component or causal neighbourhood as the preserved CodeQL alert set (py/cyclic-import), but the failure condition and required fix are materially different.",LLM_assistant,0,1
case-9e05553c2cc8257de803,positive,quality,human,mlflow/mlflow,16059,Python,feat,mf-29450cce710a6ab72e1d,.github/workflows/autoformat.yml,116,unmatched_to_codeql,0,,,1,0,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/cyclic-import.",LLM_assistant,0,1
case-9e05553c2cc8257de803,positive,quality,human,mlflow/mlflow,16059,Python,feat,mf-1882f06cc73d4f4fe66d,mlflow/genai/scorers/validation.py,47,unmatched_to_codeql,0,,,1,0,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/cyclic-import.",LLM_assistant,0,1
case-9e05553c2cc8257de803,positive,quality,human,mlflow/mlflow,16059,Python,feat,mf-b9be20c2eddc2b7f9b0f,dev/pyproject.py,183,unmatched_to_codeql,0,,,1,0,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/cyclic-import.",LLM_assistant,0,1
case-a8f8a3338967bf8c953b,positive,quality,human,MaiM-with-u/MaiBot,401,Python,feat,mf-77cdf944b0813ae2ed3f,src/plugins/chat/prompt_builder.py,173,unmatched_to_codeql,0,,,2,2,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/commented-out-code, py/unused-local-variable.",LLM_assistant,0,1
case-a8f8a3338967bf8c953b,positive,quality,human,MaiM-with-u/MaiBot,401,Python,feat,mf-e6cb18da07dec79aa940,src/plugins/chat/prompt_builder.py,203,unmatched_to_codeql,0,,,2,2,same_issue,sf-970bf9e61a45dfd9b7be,high,"Semantic packet review found that the reviewer describes the same underlying defect as the matched CodeQL alert. The reviewer's primary location is downstream or on a causally linked declaration, so strict location matching missed it.",LLM_assistant,0,0
case-a8f8a3338967bf8c953b,positive,quality,human,MaiM-with-u/MaiBot,401,Python,feat,mf-24c11992bdf14af43a4d,src/plugins/chat/prompt_builder.py,128,unmatched_to_codeql,0,,,2,2,related_distinct,,medium,"Semantic packet review placed the reviewer finding in the same component or causal neighbourhood as the preserved CodeQL alert set (py/commented-out-code, py/unused-local-variable), but the failure condition and required fix are materially different.",LLM_assistant,0,1
case-a8f8a3338967bf8c953b,positive,quality,human,MaiM-with-u/MaiBot,401,Python,feat,mf-d4b140605db257b628e1,src/plugins/chat/prompt_builder.py,125,off_target_reference_recovery,1,quality,py/unused-local-variable,2,2,same_issue,sf-db35ab622ec52fd73aa6,high,Both identify probability_3 as an assigned but unused local variable.,LLM_assistant,1,1
case-b46393c556b0e1ab8e03,positive,quality,human,crewAIInc/crewAI,1986,Python,fix,mf-07ac1a6b97c37caa5055,tests/tools/test_tool_usage.py,236,unmatched_to_codeql,0,,,1,0,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/import-and-import-from.",LLM_assistant,0,1
case-b46393c556b0e1ab8e03,positive,quality,human,crewAIInc/crewAI,1986,Python,fix,mf-6dbcae2e36c2fca3ea60,src/crewai/tools/tool_usage.py,447,unmatched_to_codeql,0,,,1,1,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/import-and-import-from.",LLM_assistant,0,1
case-b8af4d9b4865f25701f6,positive,quality,human,Netflix/metaflow,2207,Python,feat,mf-ada9ee34d15609abb579,metaflow/plugins/kubernetes/kubernetes_cli.py,196,unmatched_to_codeql,0,,,3,0,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/empty-except, py/unused-import.",LLM_assistant,0,1
case-b8af4d9b4865f25701f6,positive,quality,human,Netflix/metaflow,2207,Python,feat,mf-adca15796ba2f45e11fa,metaflow/plugins/kubernetes/spot_monitor_sidecar.py,83,unmatched_to_codeql,0,,,3,3,related_distinct,,medium,"Semantic packet review placed the reviewer finding in the same component or causal neighbourhood as the preserved CodeQL alert set (py/empty-except, py/unused-import), but the failure condition and required fix are materially different.",LLM_assistant,0,1
case-b8af4d9b4865f25701f6,positive,quality,human,Netflix/metaflow,2207,Python,feat,mf-99f5ba3ef86abe674faa,metaflow/plugins/kubernetes/spot_monitor_sidecar.py,74,unmatched_to_codeql,0,,,3,3,related_distinct,,medium,"Semantic packet review placed the reviewer finding in the same component or causal neighbourhood as the preserved CodeQL alert set (py/empty-except, py/unused-import), but the failure condition and required fix are materially different.",LLM_assistant,0,1
case-b8af4d9b4865f25701f6,positive,quality,human,Netflix/metaflow,2207,Python,feat,mf-532e8b66d1fc5239fd98,metaflow/plugins/kubernetes/spot_monitor_sidecar.py,91,unmatched_to_codeql,0,,,3,3,related_distinct,,medium,"Semantic packet review placed the reviewer finding in the same component or causal neighbourhood as the preserved CodeQL alert set (py/empty-except, py/unused-import), but the failure condition and required fix are materially different.",LLM_assistant,0,1
case-b8af4d9b4865f25701f6,positive,quality,human,Netflix/metaflow,2207,Python,feat,mf-eb18d03fbbe47e829551,metaflow/plugins/kubernetes/spot_monitor_sidecar.py,84,unmatched_to_codeql,0,,,3,3,related_distinct,,medium,"Semantic packet review placed the reviewer finding in the same component or causal neighbourhood as the preserved CodeQL alert set (py/empty-except, py/unused-import), but the failure condition and required fix are materially different.",LLM_assistant,0,1
case-bb513ea234bdfc13c5a1,positive,quality,human,microsoft/etl2pcapng,79,C,feat,mf-c8c6eee1e55829978e4e,src/main.c,1927,unmatched_to_codeql,0,,,4,4,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were cpp/guarded-free, cpp/local-variable-hides-global-variable, cpp/memset-may-be-deleted.",LLM_assistant,0,1
case-bb513ea234bdfc13c5a1,positive,quality,human,microsoft/etl2pcapng,79,C,feat,mf-81a4e08b756517392d49,src/main.c,518,unmatched_to_codeql,0,,,4,4,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were cpp/guarded-free, cpp/local-variable-hides-global-variable, cpp/memset-may-be-deleted.",LLM_assistant,0,1
case-bb513ea234bdfc13c5a1,positive,quality,human,microsoft/etl2pcapng,79,C,feat,mf-d78013c367023a14ce7a,src/main.c,1828,unmatched_to_codeql,0,,,4,4,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were cpp/guarded-free, cpp/local-variable-hides-global-variable, cpp/memset-may-be-deleted.",LLM_assistant,0,1
case-bb513ea234bdfc13c5a1,positive,quality,human,microsoft/etl2pcapng,79,C,feat,mf-3ec856c2040c70756116,src/main.c,1723,unmatched_to_codeql,0,,,4,4,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were cpp/guarded-free, cpp/local-variable-hides-global-variable, cpp/memset-may-be-deleted.",LLM_assistant,0,1
case-bb513ea234bdfc13c5a1,positive,quality,human,microsoft/etl2pcapng,79,C,feat,mf-182c6c5a6c3803f26b01,src/main.c,1797,unmatched_to_codeql,0,,,4,4,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were cpp/guarded-free, cpp/local-variable-hides-global-variable, cpp/memset-may-be-deleted.",LLM_assistant,0,1
case-bb513ea234bdfc13c5a1,positive,quality,human,microsoft/etl2pcapng,79,C,feat,mf-fec289baf92c6edbf03e,src/main.c,1825,unmatched_to_codeql,0,,,4,4,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were cpp/guarded-free, cpp/local-variable-hides-global-variable, cpp/memset-may-be-deleted.",LLM_assistant,0,1
case-bb513ea234bdfc13c5a1,positive,quality,human,microsoft/etl2pcapng,79,C,feat,mf-78d928a2fa18c8371a48,src/main.c,588,unmatched_to_codeql,0,,,4,4,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were cpp/guarded-free, cpp/local-variable-hides-global-variable, cpp/memset-may-be-deleted.",LLM_assistant,0,1
case-bb513ea234bdfc13c5a1,positive,quality,human,microsoft/etl2pcapng,79,C,feat,mf-2b6f567591cd114e3fba,src/main.c,308,unmatched_to_codeql,0,,,4,4,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were cpp/guarded-free, cpp/local-variable-hides-global-variable, cpp/memset-may-be-deleted.",LLM_assistant,0,1
case-bb513ea234bdfc13c5a1,positive,quality,human,microsoft/etl2pcapng,79,C,feat,mf-53e9d44ab98afde82439,src/main.c,972,unmatched_to_codeql,0,,,4,4,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were cpp/guarded-free, cpp/local-variable-hides-global-variable, cpp/memset-may-be-deleted.",LLM_assistant,0,1
case-bb513ea234bdfc13c5a1,positive,quality,human,microsoft/etl2pcapng,79,C,feat,mf-5d833ccb1fb5bed72089,src/main.c,1678,unmatched_to_codeql,0,,,4,4,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were cpp/guarded-free, cpp/local-variable-hides-global-variable, cpp/memset-may-be-deleted.",LLM_assistant,0,1
case-bb9f107e8c4492d808f0,positive,quality,human,marimo-team/marimo,3755,Python,feat,mf-cc8ee5de592c4135f4c2,marimo/_ast/compiler.py,271,unmatched_to_codeql,0,,,7,0,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/unsafe-cyclic-import.",LLM_assistant,0,1
case-bb9f107e8c4492d808f0,positive,quality,human,marimo-team/marimo,3755,Python,feat,mf-864adfa7259d1861b1c7,marimo/_ast/app.py,107,unmatched_to_codeql,0,,,7,1,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were py/unsafe-cyclic-import.",LLM_assistant,0,1
case-c4f7afe4573a5fc51cc1,positive,quality,human,stack-auth/stack-auth,454,TypeScript,feat,mf-5f501cde9faa742a3177,packages/init-stack/index.mjs,451,unmatched_to_codeql,0,,,1,1,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were js/automatic-semicolon-insertion.",LLM_assistant,0,1
case-c4f7afe4573a5fc51cc1,positive,quality,human,stack-auth/stack-auth,454,TypeScript,feat,mf-e7396f3a2e46712b101f,packages/init-stack/index.mjs,698,unmatched_to_codeql,0,,,1,1,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were js/automatic-semicolon-insertion.",LLM_assistant,0,1
case-c4f7afe4573a5fc51cc1,positive,quality,human,stack-auth/stack-auth,454,TypeScript,feat,mf-14d460adf4ec001337f1,packages/init-stack/package.json,10,unmatched_to_codeql,0,,,1,0,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were js/automatic-semicolon-insertion.",LLM_assistant,0,1
case-c4f7afe4573a5fc51cc1,positive,quality,human,stack-auth/stack-auth,454,TypeScript,feat,mf-f76d7a2601ff487b192c,packages/init-stack/index.mjs,253,unmatched_to_codeql,0,,,1,1,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were js/automatic-semicolon-insertion.",LLM_assistant,0,1
case-c4f7afe4573a5fc51cc1,positive,quality,human,stack-auth/stack-auth,454,TypeScript,feat,mf-45cdeadf24d44f43aebb,packages/init-stack/index.mjs,726,unmatched_to_codeql,0,,,1,1,no_match,,high,"Semantic packet review found no preserved CodeQL reference describing the same root defect. Similar files, categories, or nearby lines were not treated as recovery; available rules were js/automatic-semicolon-insertion.",LLM_assistant,0,1
