case_id,case_control,target_family,group,repo_name,pr_number,pr_id,language,task_type,changed_kloc,silver_finding_n,matched_positive_case_id,same_repository_match,control_match_score,split,case_target_family,reference_family,reference_role,alert_category,changed_file,codeql_version,is_quality_alert,is_security_alert,location_class,precision,problem_severity,quality_primary_reference,quality_category,reference_visible_in_diff,rule_id,rule_kind,rule_name,start_line,reference_id,automatic_recovered,semantic_recovered,semantic_recovered_by_finding_ids,automatic_semantic_agreement,adjudication_alert_id,human_review_status,human_disposition,validated_issue_reference,quality_strict_reference,quality_broad_reference,rule_tags,base_sha,head_sha,file_path,hunk_header,hunk_new_start,hunk_new_end,lifecycle,reference_on_added_line,reference_visibility_gate_version,reference_tiers,actionability_version,query_suite,original_semantic_recovered
case-9d5b1f099bc198089f82,positive,quality,human,AgentOps-AI/agentops,915,2448959577,Python,feat,0.181000,9,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,recommendation,True,correctness_reliability,True,py/empty-except,problem,Empty except,145,sf-84f6788381622f3d7c51,0,1,mf-e3369ab1c3cd8dc07132,0,qalert-bdfcde7b36a57d597d51fd00,completed,confirmed_valid,1,False,True,quality|reliability|error-handling|external/cwe/cwe-390,453f3dc1be155e895137b4d357602fa6e6e8e093,7b24e41ae0dff7a608ff59d67c9e377f1177d79e,agentops/legacy/__init__.py,"@@ -132,15 +132,21 @@ def start_session(",132,152,introduced,True,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,1
case-9d5b1f099bc198089f82,positive,quality,human,AgentOps-AI/agentops,915,2448959577,Python,feat,0.181000,9,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,recommendation,True,correctness_reliability,True,py/empty-except,problem,Empty except,220,sf-176373ca192041673d68,0,0,,1,qalert-16e556724c8074034a03ff59,completed,confirmed_valid,1,False,True,quality|reliability|error-handling|external/cwe/cwe-390,453f3dc1be155e895137b4d357602fa6e6e8e093,7b24e41ae0dff7a608ff59d67c9e377f1177d79e,agentops/legacy/__init__.py,"@@ -202,6 +208,18 @@ def end_session(session_or_status: Any = None, **kwargs) -> None:",208,225,introduced,True,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
case-9d5b1f099bc198089f82,positive,quality,human,AgentOps-AI/agentops,915,2448959577,Python,feat,0.181000,9,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,recommendation,True,correctness_reliability,True,py/empty-except,problem,Empty except,249,sf-fc27f14024bdf38c1aa9,0,0,,1,qalert-8f78be5477bbf3e269a658dd,completed,confirmed_valid,1,False,True,quality|reliability|error-handling|external/cwe/cwe-390,453f3dc1be155e895137b4d357602fa6e6e8e093,7b24e41ae0dff7a608ff59d67c9e377f1177d79e,agentops/legacy/__init__.py,"@@ -216,24 +234,45 @@ def end_session(session_or_status: Any = None, **kwargs) -> None:",234,278,introduced,True,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
case-9d5b1f099bc198089f82,positive,quality,human,AgentOps-AI/agentops,915,2448959577,Python,feat,0.181000,9,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,recommendation,True,correctness_reliability,True,py/empty-except,problem,Empty except,274,sf-c4fb4000d7957dc753f1,0,0,,1,qalert-776b628189d368a613c10a6b,completed,confirmed_valid,1,False,True,quality|reliability|error-handling|external/cwe/cwe-390,453f3dc1be155e895137b4d357602fa6e6e8e093,7b24e41ae0dff7a608ff59d67c9e377f1177d79e,agentops/legacy/__init__.py,"@@ -216,24 +234,45 @@ def end_session(session_or_status: Any = None, **kwargs) -> None:",234,278,introduced,True,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
case-9d5b1f099bc198089f82,positive,quality,human,AgentOps-AI/agentops,915,2448959577,Python,feat,0.181000,9,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,recommendation,True,correctness_reliability,True,py/empty-except,problem,Empty except,261,sf-90ec87146f1e2e0fc802,0,0,,1,qalert-cc07a671686f5e6dea8bd84a,completed,confirmed_valid,1,False,True,quality|reliability|error-handling|external/cwe/cwe-390,453f3dc1be155e895137b4d357602fa6e6e8e093,7b24e41ae0dff7a608ff59d67c9e377f1177d79e,agentops/sdk/decorators/utility.py,"@@ -232,19 +227,49 @@ def _record_entity_output(span: trace.Span, result: Any) -> None:",227,275,introduced,True,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
case-9d5b1f099bc198089f82,positive,quality,human,AgentOps-AI/agentops,915,2448959577,Python,feat,0.181000,9,,,,formal,quality,quality,target_sensitivity_reference,quality,True,2.23.2,true,false,production,high,recommendation,False,maintainability,True,py/unused-global-variable,problem,Unused global variable,91,sf-52efd8cbc42c2cf5e65c,0,0,,1,qalert-66b94e095ed9fe7f835690b8,completed,not_valid_issue,0,False,True,quality|maintainability|useless-code|external/cwe/cwe-563,453f3dc1be155e895137b4d357602fa6e6e8e093,7b24e41ae0dff7a608ff59d67c9e377f1177d79e,agentops/client/client.py,"@@ -61,6 +84,12 @@ def init(self, **kwargs):",84,95,introduced,True,new_side_hunk_v1,broad,2.0.0,security-and-quality,0
case-9d5b1f099bc198089f82,positive,quality,human,AgentOps-AI/agentops,915,2448959577,Python,feat,0.181000,9,,,,formal,quality,quality,target_sensitivity_reference,quality,True,2.23.2,true,false,production,high,recommendation,False,maintainability,True,py/unused-global-variable,problem,Unused global variable,241,sf-5c2fac85a246b7eb80d8,0,0,,1,qalert-f28dae0747ad70a5e8f1531c,completed,not_valid_issue,0,False,True,quality|maintainability|useless-code|external/cwe/cwe-563,453f3dc1be155e895137b4d357602fa6e6e8e093,7b24e41ae0dff7a608ff59d67c9e377f1177d79e,agentops/legacy/__init__.py,"@@ -216,24 +234,45 @@ def end_session(session_or_status: Any = None, **kwargs) -> None:",234,278,introduced,True,new_side_hunk_v1,broad,2.0.0,security-and-quality,0
case-9d5b1f099bc198089f82,positive,quality,human,AgentOps-AI/agentops,915,2448959577,Python,feat,0.181000,9,,,,formal,quality,quality,target_sensitivity_reference,quality,True,2.23.2,true,false,production,high,recommendation,False,maintainability,True,py/unused-global-variable,problem,Unused global variable,248,sf-6aa6745308bbe2140a39,0,0,,1,qalert-be72cb0f38e6516939c82de9,completed,not_valid_issue,0,False,True,quality|maintainability|useless-code|external/cwe/cwe-563,453f3dc1be155e895137b4d357602fa6e6e8e093,7b24e41ae0dff7a608ff59d67c9e377f1177d79e,agentops/legacy/__init__.py,"@@ -216,24 +234,45 @@ def end_session(session_or_status: Any = None, **kwargs) -> None:",234,278,introduced,True,new_side_hunk_v1,broad,2.0.0,security-and-quality,0
case-9d5b1f099bc198089f82,positive,quality,human,AgentOps-AI/agentops,915,2448959577,Python,feat,0.181000,9,,,,formal,quality,quality,target_sensitivity_reference,quality,True,2.23.2,true,false,production,high,recommendation,False,maintainability,True,py/unused-global-variable,problem,Unused global variable,265,sf-6560b4ca6301d233731b,0,0,,1,qalert-51dadac5e9aa9b8778e2dc18,completed,not_valid_issue,0,False,True,quality|maintainability|useless-code|external/cwe/cwe-563,453f3dc1be155e895137b4d357602fa6e6e8e093,7b24e41ae0dff7a608ff59d67c9e377f1177d79e,agentops/legacy/__init__.py,"@@ -216,24 +234,45 @@ def end_session(session_or_status: Any = None, **kwargs) -> None:",234,278,introduced,True,new_side_hunk_v1,broad,2.0.0,security-and-quality,0
case-9d5b1f099bc198089f82,positive,quality,human,AgentOps-AI/agentops,915,2448959577,Python,feat,0.181000,9,,,,formal,quality,quality,target_sensitivity_reference,quality,True,2.23.2,true,false,production,high,recommendation,False,maintainability,True,py/unused-global-variable,problem,Unused global variable,273,sf-a4535f8e1f1106224655,0,0,,1,qalert-03a5eb2fa8e620f16eb0b0cd,completed,not_valid_issue,0,False,True,quality|maintainability|useless-code|external/cwe/cwe-563,453f3dc1be155e895137b4d357602fa6e6e8e093,7b24e41ae0dff7a608ff59d67c9e377f1177d79e,agentops/legacy/__init__.py,"@@ -216,24 +234,45 @@ def end_session(session_or_status: Any = None, **kwargs) -> None:",234,278,introduced,True,new_side_hunk_v1,broad,2.0.0,security-and-quality,0
case-9d5b1f099bc198089f82,positive,quality,human,AgentOps-AI/agentops,915,2448959577,Python,feat,0.181000,9,,,,formal,quality,quality,target_sensitivity_reference,quality,True,2.23.2,true,false,production,very-high,recommendation,False,maintainability,True,py/unused-import,problem,Unused import,1,sf-2eccf44a60d6def0f692,0,0,,1,qalert-adb0c7cbee40d356e3c0fb29,completed,condition_absent,0,False,True,quality|maintainability|useless-code,453f3dc1be155e895137b4d357602fa6e6e8e093,7b24e41ae0dff7a608ff59d67c9e377f1177d79e,agentops/client/client.py,"@@ -1,4 +1,5 @@",1,5,introduced,False,new_side_hunk_v1,broad,2.0.0,security-and-quality,0
case-9dbfa7a0c3210e05dad8,positive,quality,human,langchain-ai/langsmith-sdk,1694,2482170552,Python,feat,0.252000,8,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,error,True,correctness_reliability,True,py/unsafe-cyclic-import,problem,Module-level cyclic import,35,sf-aa11b22d21363aa30e90,0,0,,1,qalert-9c3cc1e49e11792f5cbbfcc5,completed,not_pr_introduced,0,True,True,reliability|correctness|types,e846b58de1f28d9b4a066de60d8d844890bde84f,062e8232f40b3fb1d87cdf183f416e89fa8805bc,python/langsmith/evaluation/_arunner.py,"@@ -35,7 +35,7 @@",35,41,introduced,False,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
case-9dbfa7a0c3210e05dad8,positive,quality,human,langchain-ai/langsmith-sdk,1694,2482170552,Python,feat,0.252000,8,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,error,True,correctness_reliability,True,py/unsafe-cyclic-import,problem,Module-level cyclic import,36,sf-57f5770dda3fd5c2a975,0,0,,1,qalert-02e278c518ae08ba8921c654,completed,not_pr_introduced,0,True,True,reliability|correctness|types,e846b58de1f28d9b4a066de60d8d844890bde84f,062e8232f40b3fb1d87cdf183f416e89fa8805bc,python/langsmith/evaluation/_arunner.py,"@@ -35,7 +35,7 @@",35,41,introduced,False,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
case-9dbfa7a0c3210e05dad8,positive,quality,human,langchain-ai/langsmith-sdk,1694,2482170552,Python,feat,0.252000,8,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,error,True,correctness_reliability,True,py/unsafe-cyclic-import,problem,Module-level cyclic import,37,sf-2106e28fa96956c49637,0,0,,1,qalert-eed20e819cec6f766e4511c7,completed,not_pr_introduced,0,True,True,reliability|correctness|types,e846b58de1f28d9b4a066de60d8d844890bde84f,062e8232f40b3fb1d87cdf183f416e89fa8805bc,python/langsmith/evaluation/_arunner.py,"@@ -35,7 +35,7 @@",35,41,introduced,False,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
case-9dbfa7a0c3210e05dad8,positive,quality,human,langchain-ai/langsmith-sdk,1694,2482170552,Python,feat,0.252000,8,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,error,True,correctness_reliability,True,py/unsafe-cyclic-import,problem,Module-level cyclic import,38,sf-c5327c7e228db8648c2a,0,0,,1,qalert-caa9d0a59b669565dbe4ce4b,completed,not_valid_issue,0,True,True,reliability|correctness|types,e846b58de1f28d9b4a066de60d8d844890bde84f,062e8232f40b3fb1d87cdf183f416e89fa8805bc,python/langsmith/evaluation/_arunner.py,"@@ -35,7 +35,7 @@",35,41,introduced,True,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
case-9dbfa7a0c3210e05dad8,positive,quality,human,langchain-ai/langsmith-sdk,1694,2482170552,Python,feat,0.252000,8,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,error,True,correctness_reliability,True,py/unsafe-cyclic-import,problem,Module-level cyclic import,44,sf-c766c4ad20a509816925,0,0,,1,qalert-c48a3d8c57077f3b9702b951,completed,not_pr_introduced,0,True,True,reliability|correctness|types,e846b58de1f28d9b4a066de60d8d844890bde84f,062e8232f40b3fb1d87cdf183f416e89fa8805bc,python/langsmith/evaluation/_arunner.py,"@@ -44,6 +44,7 @@",44,50,introduced,False,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
case-9dbfa7a0c3210e05dad8,positive,quality,human,langchain-ai/langsmith-sdk,1694,2482170552,Python,feat,0.252000,8,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,error,True,correctness_reliability,True,py/unsafe-cyclic-import,problem,Module-level cyclic import,45,sf-a3bd49ab559eddd221d3,0,0,,1,qalert-0e06678bbfcb645cd8486928,completed,not_pr_introduced,0,True,True,reliability|correctness|types,e846b58de1f28d9b4a066de60d8d844890bde84f,062e8232f40b3fb1d87cdf183f416e89fa8805bc,python/langsmith/evaluation/_arunner.py,"@@ -44,6 +44,7 @@",44,50,introduced,False,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
case-9dbfa7a0c3210e05dad8,positive,quality,human,langchain-ai/langsmith-sdk,1694,2482170552,Python,feat,0.252000,8,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,error,True,correctness_reliability,True,py/unsafe-cyclic-import,problem,Module-level cyclic import,46,sf-6787f23eb905e6260ec9,0,0,,1,qalert-25d2cbedde4101c813eaec5b,completed,not_pr_introduced,0,True,True,reliability|correctness|types,e846b58de1f28d9b4a066de60d8d844890bde84f,062e8232f40b3fb1d87cdf183f416e89fa8805bc,python/langsmith/evaluation/_arunner.py,"@@ -44,6 +44,7 @@",44,50,introduced,False,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
case-9dbfa7a0c3210e05dad8,positive,quality,human,langchain-ai/langsmith-sdk,1694,2482170552,Python,feat,0.252000,8,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,error,True,correctness_reliability,True,py/unsafe-cyclic-import,problem,Module-level cyclic import,47,sf-049a7bd1d925432de1ea,0,0,,1,qalert-d4a7095d44f6bd92dc015ece,completed,not_valid_issue,0,True,True,reliability|correctness|types,e846b58de1f28d9b4a066de60d8d844890bde84f,062e8232f40b3fb1d87cdf183f416e89fa8805bc,python/langsmith/evaluation/_arunner.py,"@@ -44,6 +44,7 @@",44,50,introduced,True,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
case-9e05553c2cc8257de803,positive,quality,human,mlflow/mlflow,16059,2566068573,Python,feat,0.379000,1,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,recommendation,True,correctness_reliability,True,py/cyclic-import,problem,Cyclic import,18,sf-4408b61837f10b1cacb4,0,0,,1,qalert-a08a855fed012577ae3a1fc6,completed,not_pr_introduced,0,False,True,reliability|maintainability|modularity,8d387129431fda4f4d01abd6401fb13007e81bd9,b5f32cf348f26df40f3a96dfcc4f9b7f1dbda521,mlflow/tracing/fluent.py,"@@ -16,6 +16,7 @@",16,22,introduced,False,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
case-a4fa4865dc303b1dca39,positive,quality,human,mlflow/mlflow,14689,2348777785,Python,fix,0.037000,1,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,error,True,correctness_reliability,True,py/call-to-non-callable,problem,Non-callable called,950,sf-9a4b3da70c121e063501,0,0,,1,qalert-514c8e8a32a94a058e6cd74d,completed,condition_absent,0,True,True,quality|reliability|correctness,fd96049cd92d661215e3a14bd1cb09dfa5b6ac3d,2c2f43863d9587c642fb049cf09971c6677db7eb,mlflow/models/model.py,"@@ -955,7 +950,7 @@ def log_model_metrics_for_step(client, model_id, run_id, step):",950,956,introduced,False,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
case-a8f8a3338967bf8c953b,positive,quality,human,MaiM-with-u/MaiBot,401,2394359557,Python,feat,0.129000,1,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,recommendation,True,maintainability,True,py/commented-out-code,problem,Commented-out code,195,sf-970bf9e61a45dfd9b7be,0,1,mf-e6cb18da07dec79aa940,0,qalert-2b725101a9f7c6d641b25034,completed,confirmed_valid,1,False,True,quality|maintainability|readability,419bd56e30e988668d33c564045b1c719c2dff33,c3bb45caa0bf338359b3259488135cefaa68c716,src/plugins/chat/prompt_builder.py,"@@ -168,30 +145,62 @@ async def _build_prompt(",145,206,introduced,True,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,1
case-a8f8a3338967bf8c953b,positive,quality,human,MaiM-with-u/MaiBot,401,2394359557,Python,feat,0.129000,1,,,,formal,quality,quality,target_sensitivity_reference,quality,True,2.23.2,true,false,production,very-high,recommendation,False,maintainability,True,py/unused-local-variable,problem,Unused local variable,125,sf-db35ab622ec52fd73aa6,1,1,mf-d4b140605db257b628e1,1,qalert-3e9d2fd1eee6f28337d5ea8d,completed,not_pr_introduced,0,False,True,quality|maintainability|useless-code|external/cwe/cwe-563,419bd56e30e988668d33c564045b1c719c2dff33,c3bb45caa0bf338359b3259488135cefaa68c716,src/plugins/chat/prompt_builder.py,"@@ -140,24 +124,17 @@ async def _build_prompt(",124,140,introduced,False,new_side_hunk_v1,broad,2.0.0,security-and-quality,1
case-abeeda63ad07c7938f14,positive,quality,human,prebid/Prebid.js,12705,2304631547,JavaScript,fix,0.027000,1,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,very-high,recommendation,True,maintainability,True,js/automatic-semicolon-insertion,problem,Semicolon insertion,370,sf-e51612da2d0b40bfbdf1,0,0,,1,qalert-21756ef4411986323a739f5c,completed,confirmed_valid,1,False,True,quality|maintainability|readability|language-features|statistical|non-attributable,698ede8a1cca503d978095439d77df78931e24e6,b33b7a5b2e4218f6591600d973d4d776382ad73f,modules/appnexusBidAdapter.js,"@@ -354,18 +354,23 @@ export const spec = {",354,376,introduced,True,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
case-b46393c556b0e1ab8e03,positive,quality,human,crewAIInc/crewAI,1986,2300872354,Python,fix,0.332000,1,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,very-high,recommendation,True,maintainability,True,py/import-and-import-from,problem,Module is imported with 'import' and 'import from',3,sf-f4b87413f7315955ff06,0,0,,1,qalert-d4b0d08c061e134ea007c25c,completed,confirmed_valid,1,False,True,quality|maintainability|readability,d3a0dad323b43656d07378bc5801d893eeadcea6,4f3324812ce04f996f8585d0107a20a0136dc801,src/crewai/tools/tool_usage.py,"@@ -1,12 +1,13 @@",1,13,introduced,False,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
case-b8af4d9b4865f25701f6,positive,quality,human,Netflix/metaflow,2207,2272586142,Python,feat,0.194000,2,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,recommendation,True,correctness_reliability,True,py/empty-except,problem,Empty except,50,sf-0d6eef76b9d97d16797d,0,0,,1,qalert-6d9aefbc59cc57930dd17a25,completed,not_valid_issue,0,False,True,quality|reliability|error-handling|external/cwe/cwe-390,96f52719fa99a2e2506b3a422240dc2867f59852,69f0d1f5ae9cdfc0331ffa25c39ca69b1e8e35a9,metaflow/plugins/kubernetes/spot_monitor_sidecar.py,"@@ -0,0 +1,109 @@",1,109,introduced,True,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
case-b8af4d9b4865f25701f6,positive,quality,human,Netflix/metaflow,2207,2272586142,Python,feat,0.194000,2,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,recommendation,True,correctness_reliability,True,py/empty-except,problem,Empty except,76,sf-299d984c2cfda1e9d4b2,0,0,,1,qalert-7a4d738ecf2e39089a9b2ad6,completed,not_valid_issue,0,False,True,quality|reliability|error-handling|external/cwe/cwe-390,96f52719fa99a2e2506b3a422240dc2867f59852,69f0d1f5ae9cdfc0331ffa25c39ca69b1e8e35a9,metaflow/plugins/kubernetes/spot_monitor_sidecar.py,"@@ -0,0 +1,109 @@",1,109,introduced,True,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
case-b8af4d9b4865f25701f6,positive,quality,human,Netflix/metaflow,2207,2272586142,Python,feat,0.194000,2,,,,formal,quality,quality,target_sensitivity_reference,quality,True,2.23.2,true,false,production,very-high,recommendation,False,maintainability,True,py/unused-import,problem,Unused import,8,sf-47c712411f134f1a67d1,0,0,,1,qalert-c27825f99c4ef43c449b9bfb,completed,confirmed_valid,1,False,True,quality|maintainability|useless-code,96f52719fa99a2e2506b3a422240dc2867f59852,69f0d1f5ae9cdfc0331ffa25c39ca69b1e8e35a9,metaflow/plugins/kubernetes/spot_monitor_sidecar.py,"@@ -0,0 +1,109 @@",1,109,introduced,True,new_side_hunk_v1,broad,2.0.0,security-and-quality,0
case-bb513ea234bdfc13c5a1,positive,security,human,microsoft/etl2pcapng,79,2555717990,C,feat,1.228000,3,,,,formal,quality,security,off_target_reference,security,True,2.23.2,false,true,production,high,warning,False,,True,cpp/memset-may-be-deleted,problem,Call to `memset` may be deleted,389,sf-c0e150a5666716f308c1,0,0,,1,qalert-47e9cb3cdf2364b9602f8ff1,completed,condition_absent,0,False,False,security|external/cwe/cwe-014,96d607410ccbd3bc4a8fd8dc7db5400178c40f83,e9cbabe119a8c609ba5cf2d887897b6b86c5698f,src/main.c,"@@ -297,6 +370,44 @@ PcapNgWriteInterfaceDesc(",370,413,introduced,True,new_side_hunk_v1,security,2.0.0,security-and-quality,0
case-bb513ea234bdfc13c5a1,positive,quality,human,microsoft/etl2pcapng,79,2555717990,C,feat,1.228000,3,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,very-high,recommendation,True,maintainability,True,cpp/guarded-free,problem,Guarded Free,544,sf-ca53de1a5de36c1eb9cb,0,0,,1,qalert-987ae6befa532bfec2b2c8ea,completed,confirmed_valid,1,False,True,maintainability|readability,96d607410ccbd3bc4a8fd8dc7db5400178c40f83,e9cbabe119a8c609ba5cf2d887897b6b86c5698f,src/main.c,"@@ -353,6 +464,91 @@ PcapNgWriteCommentOption(",464,554,introduced,True,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
case-bb513ea234bdfc13c5a1,positive,quality,human,microsoft/etl2pcapng,79,2555717990,C,feat,1.228000,3,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,very-high,recommendation,True,maintainability,True,cpp/local-variable-hides-global-variable,problem,Local variable hides global variable,1093,sf-d46b3465224a0a559661,0,0,,1,qalert-a7ace184dc7acb40fa393b6b,completed,condition_absent,0,False,True,maintainability|readability,96d607410ccbd3bc4a8fd8dc7db5400178c40f83,e9cbabe119a8c609ba5cf2d887897b6b86c5698f,src/main.c,"@@ -754,6 +1080,14 @@ void AddInterface(PEVENT_RECORD ev, unsigned long LowerIfIndex, unsigned long Mi",1080,1093,introduced,False,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
case-bb513ea234bdfc13c5a1,positive,quality,human,microsoft/etl2pcapng,79,2555717990,C,feat,1.228000,3,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,very-high,recommendation,True,maintainability,True,cpp/local-variable-hides-global-variable,problem,Local variable hides global variable,474,sf-4eebb796f24959f54b0e,0,0,,1,qalert-6bf7cab2a6b2a6d29c49d5ea,completed,condition_absent,0,False,True,maintainability|readability,96d607410ccbd3bc4a8fd8dc7db5400178c40f83,e9cbabe119a8c609ba5cf2d887897b6b86c5698f,src/main.c,"@@ -353,6 +464,91 @@ PcapNgWriteCommentOption(",464,554,introduced,True,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
case-bb9f107e8c4492d808f0,positive,quality,human,marimo-team/marimo,3755,2329914697,Python,feat,0.525000,7,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,error,True,correctness_reliability,True,py/unsafe-cyclic-import,problem,Module-level cyclic import,58,sf-793915386572544e7cac,0,0,,1,qalert-3ec112c56f22f867bd828c85,completed,not_pr_introduced,0,True,True,reliability|correctness|types,c6312ad2d1343d76682a354ebeb9ab50b1b10338,0e2ff5710b57c7c07f820c55e7ca50f81b860742,marimo/_ast/app.py,"@@ -54,6 +57,8 @@",57,64,introduced,False,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
case-bb9f107e8c4492d808f0,positive,quality,human,marimo-team/marimo,3755,2329914697,Python,feat,0.525000,7,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,error,True,correctness_reliability,True,py/unsafe-cyclic-import,problem,Module-level cyclic import,17,sf-810e3b0e49253e7a0a85,0,0,,1,qalert-dc7578c8e9a5dc8936ea7ea3,completed,not_pr_introduced,0,True,True,reliability|correctness|types,c6312ad2d1343d76682a354ebeb9ab50b1b10338,0e2ff5710b57c7c07f820c55e7ca50f81b860742,marimo/_ast/cell_manager.py,"@@ -11,17 +11,20 @@",11,30,introduced,False,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
case-bb9f107e8c4492d808f0,positive,quality,human,marimo-team/marimo,3755,2329914697,Python,feat,0.525000,7,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,error,True,correctness_reliability,True,py/unsafe-cyclic-import,problem,Module-level cyclic import,17,sf-28d80fda706fb415a516,0,0,,1,qalert-da43bb85c9dbd53c0166e4c9,completed,not_pr_introduced,0,True,True,reliability|correctness|types,c6312ad2d1343d76682a354ebeb9ab50b1b10338,0e2ff5710b57c7c07f820c55e7ca50f81b860742,marimo/_ast/cell_manager.py,"@@ -11,17 +11,20 @@",11,30,introduced,False,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
case-bb9f107e8c4492d808f0,positive,quality,human,marimo-team/marimo,3755,2329914697,Python,feat,0.525000,7,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,error,True,correctness_reliability,True,py/unsafe-cyclic-import,problem,Module-level cyclic import,18,sf-84ba71b3df5b322985c2,0,0,,1,qalert-b74d80333cb9be6e884bd1f9,completed,not_pr_introduced,0,True,True,reliability|correctness|types,c6312ad2d1343d76682a354ebeb9ab50b1b10338,0e2ff5710b57c7c07f820c55e7ca50f81b860742,marimo/_ast/cell_manager.py,"@@ -11,17 +11,20 @@",11,30,introduced,True,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
case-bb9f107e8c4492d808f0,positive,quality,human,marimo-team/marimo,3755,2329914697,Python,feat,0.525000,7,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,error,True,correctness_reliability,True,py/unsafe-cyclic-import,problem,Module-level cyclic import,18,sf-c14e4d49082c64a1a1c4,0,0,,1,qalert-d1ff56d84605a1d846fce2b0,completed,not_pr_introduced,0,True,True,reliability|correctness|types,c6312ad2d1343d76682a354ebeb9ab50b1b10338,0e2ff5710b57c7c07f820c55e7ca50f81b860742,marimo/_ast/cell_manager.py,"@@ -11,17 +11,20 @@",11,30,introduced,True,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
case-bb9f107e8c4492d808f0,positive,quality,human,marimo-team/marimo,3755,2329914697,Python,feat,0.525000,7,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,error,True,correctness_reliability,True,py/unsafe-cyclic-import,problem,Module-level cyclic import,24,sf-5411653ab848cb77c6d5,0,0,,1,qalert-bb2c19eb9e4e97639f6383ae,completed,not_pr_introduced,0,True,True,reliability|correctness|types,c6312ad2d1343d76682a354ebeb9ab50b1b10338,0e2ff5710b57c7c07f820c55e7ca50f81b860742,marimo/_ast/cell_manager.py,"@@ -11,17 +11,20 @@",11,30,introduced,False,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
